Cluster_1,project_1,scanno_1,amp_jy,X_loc_pixels,y_loc_pixels,RA,DEC,cluster_2,project_2,scanno_2,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,offset,int_flux_Jy,int_flux_err_Jy,peak_snr,peak_flux_mJy_adj,snr,masked,noise_ps,hits_ps,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,offset_fit_snr,red_type,GroupID,GroupSize,Separation
ACT-CLJ0224.5-0002,AGBT22B_242_02,26,0.003,323,558,36.1447,0.0286,ACT-CLJ0224.5-0002_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_02,26,326.0,556.0,5.120000000000001,2.0,6.0,36.145505388317105,0.02778456715709363,0.0011248090865495595,0.0043452453690756825,325.0,555.0,3.000025154169822,1.008219567582017E-4,0.004177764629721211,4.7184795708711134E-5,3.7088778018951416,3.6720666523313423,3.4303138256073,0.0,6.161241326481104E-4,35958.9921875,,,,,,,,,,,,,4.126015664122469
ACT-CLJ0905.6+0434,AGBT21B_298_02,38,0.007,470,472,136.3753,4.6154,ACT-CLJ0905.6+0434,AGBT21B_298_02,38,473.0,472.0,5.120000000000001,2.0,6.0,136.37505670479644,4.614960053227874,0.0010181661174315459,0.007579130503313882,472.0,471.0,3.0000227776831956,1.5138529249643942E-4,0.006698974359757069,4.028168930899156E-5,6.511177062988281,7.250416834799682,6.511177062988281,0.0,5.345869576558471E-4,118387.046875,ACT-CLJ0905.6+0434,2.666824710668E-4,1.0309560959949498,-0.1824561652484304,0.0,11109.744978299252,-0.0015090035606037,-0.0845838622874271,389.0690246453991,21.0,,,1.8079726393970195
ACT-CLJ0248.7-0019,AGBT22B_242_03,58,0.01,319,558,42.1978,-0.2629,ACT-CLJ0248.7-0019_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,22,328.0,548.0,5.120000000000001,2.0,6.0,42.201201347132105,-0.2650089694290161,0.0010861553788034635,0.0023665915487439374,327.0,547.0,3.0000395447726693,4.490716313402866E-5,0.00203499169963735,3.6238432730746846E-5,2.9747297763824463,1.607805612484061,2.960357427597046,0.0,4.17199800722301E-4,105858.203125,,,,,,,,,,,24,2,14.407508790708112
ACT-CLJ1258.4+0043,AGBT21B_298_06,22,0.03,318,414,194.6186,0.7568,ACT-CLJ1258.4+0043,AGBT21B_298_06,22,339.0,415.0,5.120000000000001,2.0,6.0,194.61877303311513,0.7568288854924718,4.471338381290919E-4,0.02956408490279772,337.0,413.0,4.2228852290501635,1.581940352918475E-4,0.027462272495581745,2.4629362016837054E-5,18.720224380493164,29.796238899040635,18.720224380493164,0.0,8.726553060114384E-4,519659.5,ACT-CLJ1258.4+0043,9.170736234943E-4,1.8538939708736537,-0.1681666065887236,0.3322990883321842,14005.33102938754,3.291626858651E-4,-0.0603010345194978,400.8531973101713,21.0,,,0.6314880663159356
ACT-CLJ0235.2-0323,AGBT22B_242_03,6,0.01,279,558,38.8118,-3.3204,ACT-CLJ0235.2-0323_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,6,328.0,558.0,5.120000000000001,2.0,6.0,38.812161404316505,-3.320715987146108,0.0011346292905302599,0.00984218087142227,326.0,556.0,2.400373000888729,2.841578364644193E-4,0.009372982652952855,5.971717762988679E-5,5.554291725158691,9.475197209971052,5.513267517089844,0.0,5.708163953386247E-4,154004.546875,,,,,,,,,,,,,1.7265856435880558
ACT-CLJ1331.1+0100,AGBT21B_298_08,55,0.003,455,324,202.7549,1.0038,ACT-CLJ1331.1+0100,AGBT21B_298_08,55,482.0,324.0,5.120000000000001,2.0,6.0,202.75522242755355,1.0035509502858224,7.660054848800873E-4,0.0016851036576094928,481.0,323.0,3.000002976639379,1.74316246451985E-4,0.004869217443270178,2.717882432179736E-5,3.8408000469207764,1.1871656845956153,3.821401357650757,0.0,2.3274672275874764E-4,485452.28125,ACT-CLJ1331.1+0100,2.251621109025E-4,1.3619192099936146,-0.0842533815837811,0.0600171477565018,10044.675310428547,-3.120855603246E-4,-0.0667741678286753,436.7015941472712,21.0,,,1.466621560983465
ACT-CLJ1152.2+0031,AGBT21B_298_05,11,0.001,308,324,178.0544,0.522,ACT-CLJ1152.2+0031,AGBT21B_298_05,11,336.0,329.0,5.120000000000001,2.0,6.0,178.05536708965818,0.5231095358489721,6.302577998747878E-5,6.027518597923645E-4,335.0,329.0,3.000000642774636,-7.120908993503348E-5,-0.0014675897087282144,2.0065001480029304E-5,2.820019245147705,0.3738345697686587,1.484460711479187,0.0,1.2177249300293624E-4,1039737.3125,ACT-CLJ1152.2+0031,1.456078774527E-4,1.1292356119665237,-0.2659139209094161,0.0066689531648946,10860.997154922024,-0.0010697349348707,-0.0744736151489119,415.6629902953665,21.0,,,5.298512252942224
ACT-CLJ0943.7+0059,AGBT21B_298_03,19,0.003,343,345,145.9421,0.9928,ACT-CLJ0943.7+0059,AGBT21B_298_03,19,357.0,345.0,5.120000000000001,2.0,6.0,145.94238530297733,0.9924237061889533,1.8963591327642504E-4,0.0026584167131385715,356.0,344.0,4.927328740365795,5.516412055327507E-6,0.0030292145837647988,1.584230823147577E-5,16.435039520263672,2.5262388404519998,16.411020278930664,0.0,1.0372820543125272E-4,1491956.75,ACT-CLJ0943.7+0059,1.44024770871E-4,1.3728747847674578,0.1309576789960093,0.0171467764060356,10379.388132158,-0.0016787745788446,-0.0709200885490409,433.3886749512595,21.0,,,1.6999030129759654
ACT-CLJ0248.0-0331,AGBT22B_242_04,28,0.001,455,324,41.973,-3.5339,ACT-CLJ0248.0-0331_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,28,481.0,318.0,5.120000000000001,2.0,6.0,41.976977564481,-3.535851289097735,7.617129850077828E-4,0.001736217347657675,480.0,317.0,2.9999988654742378,-2.2310587346709753E-4,-0.0046596249016780805,2.9956317791306697E-5,2.4706313610076904,1.2493747161409248,2.4586000442504883,0.0,2.098505210597068E-4,478825.5625,,,,,,,,,,,,,15.924992702429542
ACT-CLJ0242.2-0345,AGBT22B_242_03,23,0.001,302,324,40.5649,-3.7579,ACT-CLJ0242.2-0345_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,23,334.0,325.0,5.120000000000001,2.0,6.0,40.56473637853403,-3.757850622412831,4.872317308693037E-5,0.0012716444838454786,333.0,324.0,3.0000059479187584,6.232325403286448E-5,0.0020111823341202985,1.6033187064857945E-5,7.081968784332275,0.9965919854509043,7.046250820159912,0.0,9.642953227739781E-5,3685142.0,,,,,,,,,,,,,0.6140622133726001
ACT-CLJ0256.5+0006,AGBT22B_242_04,12,0.03,312,414,44.1394,0.1299,ACT-CLJ0256.5+0006_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,12,315.0,414.0,5.120000000000001,2.0,6.0,44.13964981701812,0.12961658873942505,4.3850853002249816E-4,0.029266420432450636,313.0,413.0,4.119220078206696,-2.345900962674357E-4,0.016650126594560517,2.302721132546604E-5,86.32453155517578,29.489680856129084,86.1511001586914,0.0,1.7833596211858094E-4,698621.875,,,,,,,,,,,,,1.360049806522422
ACT-CLJ0248.2-0216,AGBT22B_242_03,55,0.003,325,414,42.0573,-2.2458,ACT-CLJ0248.2-0216_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,55,327.0,417.0,5.120000000000001,2.0,6.0,42.057405009634635,-2.2453284622140615,4.511112300247296E-4,0.00306427513813291,326.0,416.0,3.0000304115779737,-8.973616948819569E-6,0.0010221210672632173,2.0938557716886737E-5,10.622047424316406,2.928202937547831,10.51663589477539,0.0,1.4126376481726766E-4,1194287.5,,,,,,,,,,,,,1.73912138432748
ACT-CLJ1110.2-0030,AGBT21B_298_04,14,0.01,324,345,167.5692,-0.4968,ACT-CLJ1110.2-0030,AGBT21B_298_04,14,350.0,346.0,5.120000000000001,2.0,6.0,167.56922403911904,-0.4968563616617075,1.6512159231959195E-4,0.009438386723325167,348.0,344.0,4.341658721757128,-7.221622493443669E-6,0.00781121853470094,1.918723580264564E-5,44.0283088684082,9.40065214132142,43.9676513671875,0.0,1.2040835281368345E-4,1392656.875,ACT-CLJ1110.2-0030,1.377530116261E-4,0.8955824692606211,-0.0604228821093904,0.0,11009.558569100778,8.338927380474104E-5,-0.0792327326277573,408.3917079177021,21.0,,,0.2205675073268398
ACT-CLJ0856.3+0146,AGBT21B_298_02,25,0.01,313,558,134.0843,1.847,ACT-CLJ0856.3+0146,AGBT21B_298_02,25,341.0,558.0,5.120000000000001,2.0,6.0,134.08453924281406,1.8467107113144712,0.0011374534389308316,0.006439551218667906,340.0,556.0,4.961582463597805,-3.8236637823999367E-4,-0.0020731610608023046,2.769845922466584E-5,10.023443222045898,5.836786192350815,9.8108549118042,0.0,3.8440414937213063E-4,98816.296875,ACT-CLJ0856.3+0146,1.802347704252E-4,0.9811811785641754,-0.0052534142987747,0.0,10901.349647047286,1.617148846154E-4,-0.0782443517744717,401.5440229604792,21.0,,,1.3511624124864168
ACT-CLJ0203.7+0216,AGBT21B_298_01,15,0.007,346,345,30.9265,2.2732,ACT-CLJ0203.7+0216_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,38,352.0,346.0,5.120000000000001,2.0,6.0,30.927263264240697,2.269878332740908,1.7263724619781236E-4,0.010257760177851948,350.0,344.0,4.258333095521318,7.830713003843463E-5,0.010229631898018999,1.929220887724266E-5,41.42854309082031,10.22286241299305,41.42854309082031,0.0,1.3922303332947195E-4,1295880.75,,,,,,,,,,,15,4,12.269275146682567
ACT-CLJ0232.7+0350,AGBT22B_242_02,38,0.003,467,324,38.1517,3.8423,ACT-CLJ0232.7+0350_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_02,38,473.0,322.0,5.120000000000001,2.0,6.0,38.151522523605294,3.8415018608167006,7.224373493940016E-4,0.0037256748790658024,472.0,321.0,3.0000136171461973,2.2495318853047837E-5,0.0020454152144323387,3.43963585198645E-5,5.203600883483887,3.493566268944768,5.184082984924316,0.0,3.4263829002156854E-4,151344.359375,,,,,,,,,,,,,2.9429509523609068
ACT-CLJ0210.1+0254,AGBT22B_242_01,33,0.001,315,324,32.5488,2.905,ACT-CLJ0210.1+0254_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_01,33,338.0,327.0,5.120000000000001,2.0,6.0,32.54969497254297,2.9055183471050454,6.941475692124993E-5,0.0011508097597681002,337.0,326.0,3.0000010689683183,-1.1645700265400447E-4,-0.00233346119719241,2.0509807529665335E-5,3.3453547954559326,0.8604058294300916,3.3311378955841064,0.0,1.4086393639445305E-4,1153689.5,,,,,,,,,,,,,3.7197453312380238
ACT-CLJ0249.6+0210,AGBT21B_298_01,28,0.03,470,324,42.3809,2.171,ACT-CLJ0249.6+0210,AGBT21B_298_01,28,483.0,325.0,5.120000000000001,2.0,6.0,42.38128150492805,2.1710062927628986,7.708688644992742E-4,0.03266980331848278,482.0,323.0,3.7531839209196605,-2.9131819885183186E-4,0.013653749179737478,5.695964344118998E-5,17.57892608642578,32.883862388687,17.57892608642578,0.0,8.876522770151496E-4,42285.61328125,ACT-CLJ0249.6+0210,1.437243338931E-4,1.167208938585394,0.2781992288976422,0.0,19250.050199746114,-0.0010980974083806,-0.0649099133185265,419.8253824604981,21.0,,,1.3726186524276263
ACT-CLJ1258.8+0059,AGBT21B_298_06,23,0.01,469,324,194.6702,0.9963,ACT-CLJ1258.8+0059,AGBT21B_298_06,23,489.0,325.0,5.120000000000001,2.0,6.0,194.6705904095855,0.9962728017218874,7.999571137509714E-4,0.009371134354217462,488.0,324.0,4.648891002365154,-3.0710851848803116E-4,0.001710178249441847,2.4979028497007108E-5,6.505971431732178,9.264497850994433,6.499394416809082,0.0,8.203771430999041E-4,368606.75,ACT-CLJ1258.8+0059,8.280508932176E-4,1.920407969363774,0.6133784958145448,0.0,11140.832836854344,-0.0054392156874152,-0.0676316189921167,427.88422580778337,21.0,,,1.4086645666607491
ACT-CLJ1208.3+0254,AGBT21B_298_05,24,0.03,322,558,182.0864,2.9792,ACT-CLJ1208.3+0254,AGBT21B_298_05,24,335.0,558.0,5.120000000000001,2.0,6.0,182.08618896897235,2.978876502958929,0.0011357163325470933,0.020961325207827838,332.0,556.0,4.253916298634766,-1.5092609829837658E-4,0.013396946210324622,3.347383135192958E-5,35.308631896972656,21.131548718324236,35.308631896972656,0.0,3.2452226150780916E-4,95002.71875,ACT-CLJ1208.3+0254,1.503109195172E-4,1.2442256014818514,0.0342687730231871,0.0057155921353452,11786.186892153257,-2.848530491489E-4,-0.0687588048805973,413.98712000498233,21.0,,,1.3895748654654938
ACT-CLJ1128.3-0058,AGBT21B_298_04,34,0.003,340,345,172.0667,-0.9761,ACT-CLJ1128.3-0058,AGBT21B_298_04,34,360.0,348.0,5.120000000000001,2.0,6.0,172.06661292994565,-0.9756467724915943,2.0976247235708718E-4,0.004179039875963191,358.0,347.0,5.373181085470075,-2.8333758259556954E-4,-0.0013932874464502875,2.400498361831351E-5,3.3299622535705566,4.104905650897727,3.194873809814453,0.0,8.125302847474813E-4,321625.875,ACT-CLJ1128.3-0058,2.196083923179E-4,1.1425510872044826,-0.16255202527906,0.0,19864.14773082213,0.0012233861547758,-0.0626741875928435,424.4028828036033,21.0,,,1.661543929063831
ACT-CLJ0217.7-0345,AGBT22B_242_01,46,0.03,327,558,34.4334,-3.6977,ACT-CLJ0217.7-0345_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_01,46,334.0,558.0,5.120000000000001,2.0,6.0,34.43380471556594,-3.6980067091191975,0.001135499007396613,0.025878018429705347,332.0,556.0,3.4890770955337853,4.6756344259501356E-5,0.015262009927525251,4.623423812698436E-5,29.340166091918945,26.625797155452506,29.340166091918945,0.0,3.953929990530014E-4,168410.765625,,,,,,,,,,,,,1.82562721430803
ACT-CLJ0844.6+0216,AGBT21B_298_02,11,0.03,311,324,131.1692,2.2751,ACT-CLJ0844.6+0216,AGBT21B_298_02,11,343.0,325.0,5.120000000000001,2.0,6.0,131.16932438152008,2.275114785187143,9.224209569920231E-5,0.02955870103907065,341.0,323.0,4.287149261788527,-1.515685713925151E-4,0.020740308792291634,1.9183917763689948E-5,112.24878692626953,29.603289990151158,112.24878692626953,0.0,1.4518137322738767E-4,1166131.75,ACT-CLJ0844.6+0216,1.840266364125E-4,1.1243754710023135,-0.2587644014325905,0.0019051973784484,11107.400492315568,4.495784952412E-4,-0.076715643260348,411.9714224488077,21.0,,,0.45057848237984005
ACT-CLJ1020.1-0013,AGBT21B_298_07,17,0.007,319,414,155.0298,-0.2003,ACT-CLJ1020.1-0013,AGBT21B_298_03,27,334.0,414.0,5.120000000000001,2.0,6.0,155.02831961807408,-0.19656822756418643,4.390174426940166E-4,0.029319167388862977,332.0,412.0,4.144273439515644,-1.1722844401860172E-4,0.019782743842414442,2.1246640816187308E-5,108.19873809814453,29.5438290584347,108.14079284667969,0.0,1.4477111108135432E-4,987578.625,ACT-CLJ1020.1-0013,1.16353246809E-4,1.0929638295415876,0.0965388573088385,0.0,17176.088393703125,-1.911561419375E-4,-0.0688999605621329,417.4236145837651,21.0,10,4,14.452813610929763
ACT-CLJ0257.0-0300,AGBT22B_242_04,11,0.01,460,324,44.2331,-3.0163,ACT-CLJ0257.0-0300_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,11,466.0,324.0,5.120000000000001,2.0,6.0,44.23327838475293,-3.016617774705839,6.8843533508584E-4,0.009506275432581809,465.0,323.0,4.405184485960193,-7.967137083692806E-5,0.006364850241383437,2.6076779926772737E-5,21.903369903564453,9.445661122144822,21.791772842407227,0.0,2.4522675084881485E-4,318149.53125,,,,,,,,,,,,,1.3115926211953053
ACT-CLJ1118.9-0041,AGBT21B_298_08,26,0.003,326,345,169.7304,-0.6939,ACT-CLJ1118.9-0041,AGBT21B_298_08,26,353.0,345.0,5.120000000000001,2.0,6.0,169.73078967802545,-0.6942044967129786,1.7358767469254633E-4,0.0033343712526381357,352.0,344.0,3.000011839120293,-9.528086421969843E-6,0.0011178804659928467,2.6773238662527003E-5,6.982563018798828,3.2343708841792136,6.907459259033203,0.0,2.1376475342549384E-4,353876.0625,ACT-CLJ1118.9-0041,2.106657544019E-4,1.130986756731864,0.1495363453189029,9.525986892242E-4,19919.83926509866,-0.0010095311390353,-0.0663553883612892,409.4638130838274,21.0,18,2,1.7802775384934297
ACT-CLJ0200.3+0019,AGBT21B_298_01,8,0.03,321,324,30.0882,0.325,ACT-CLJ0200.3+0019,AGBT21B_298_01,8,337.0,325.0,5.120000000000001,2.0,6.0,30.088471808013942,0.32499279541102577,6.321197176549608E-5,0.03034484540689983,335.0,323.0,4.229525018663505,-1.091723134225907E-4,0.021739140095386966,2.3990553261580537E-5,90.90088653564453,30.367957840902648,90.90088653564453,0.0,1.811804249882698E-4,516176.5625,ACT-CLJ0200.3+0019,1.481658857981E-4,0.9032020625037602,0.0126733551878095,0.0,13854.8699401517,0.0015006906139307,-0.0745805481179938,417.79468421596863,21.0,,,0.9788356565693898
ACT-CLJ0301.5-0248,AGBT22B_242_04,8,0.001,314,324,45.3911,-2.812,ACT-CLJ0301.5-0248_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,81,392.0,261.0,5.120000000000001,2.0,6.0,45.38896335004078,-2.8151656812039434,4.494146795648149E-4,0.003428106049198152,391.0,260.0,3.0000013898081637,1.8386371840908204E-4,0.005802661412302978,4.910497408306022E-5,3.9470067024230957,3.3064168653784414,2.9651739597320557,0.0,6.684317486360669E-4,13896.869140625,,,,,,,,,,,4,2,13.74407258356381
ACT-CLJ1152.5+0356,AGBT21B_298_05,12,0.03,328,345,178.1365,3.9478,ACT-CLJ1152.5+0356,AGBT21B_298_05,12,364.0,346.0,5.120000000000001,2.0,6.0,178.13656754023194,3.9477487913265454,2.2132156247447581E-4,0.029508340190778925,362.0,344.0,4.24432293125038,-1.3240258308931378E-4,0.02067542554038413,1.9427998801396956E-5,140.8707733154297,29.668418678888997,140.8707733154297,0.0,1.1448279838077724E-4,1272966.125,ACT-CLJ1152.5+0356,1.43280464388E-4,1.3014018122411648,-0.284558047799726,0.0276253619875019,10863.164784552346,-3.057058681495E-4,-0.0714609525516042,426.3318411013886,21.0,,,0.30449931379487766
ACT-CLJ1031.2+0031,AGBT21B_298_08,10,0.03,311,558,157.8121,0.5939,ACT-CLJ1031.2+0031,AGBT21B_298_08,10,324.0,557.0,5.120000000000001,2.0,6.0,157.81211853,0.5933485190062697,0.0011296154238636658,0.017505955779564108,321.0,556.0,4.335147876119383,4.39390878694674E-5,0.01582120364868558,4.778148466326791E-5,11.474024772644043,17.402122109718725,11.358457565307617,0.0,8.473756024613976E-4,4664.15283203125,ACT-CLJ1031.2+0031,1.325083891695E-4,1.4810126950793847,0.1966475420728481,0.0581085200426764,16654.047106963255,-3.257647974406651E-5,-0.0628263381067681,437.5831659915367,21.0,,,1.986541406601247
ACT-CLJ1139.3+0154,AGBT21B_298_08,37,0.007,459,472,174.7892,1.9424,ACT-CLJ1139.3+0154,AGBT21B_298_08,37,487.0,474.0,5.120000000000001,2.0,6.0,174.78930619267263,1.942534111752566,0.0010739357854106285,0.006607008524595812,486.0,472.0,4.5269694528247415,-2.9115108465355545E-4,-9.19188271552277E-4,3.587201682803997E-5,6.891886234283447,6.10782796642229,6.69774055480957,0.0,5.444830749183893E-4,70278.90625,ACT-CLJ1139.3+0154,1.317650714835E-4,1.085295709485785,-0.0747334898406709,0.0,20295.854182460807,9.612833865208E-4,-0.0666110157961813,403.1563542781638,21.0,,,0.6157538735717724
ACT-CLJ1110.3+0143,AGBT21B_298_04,15,0.007,303,414,167.5988,1.7544,ACT-CLJ1110.3+0143,AGBT21B_298_04,15,323.0,414.0,5.120000000000001,2.0,6.0,167.59883442699208,1.7541483869081804,4.3635922913111305E-4,0.007303410711354594,321.0,412.0,3.954123254121541,-4.797862888430717E-5,0.00397195456144757,2.2134176063542484E-5,29.9294490814209,7.241755803319292,29.9294490814209,0.0,1.2421426072251052E-4,1187168.5,ACT-CLJ1110.3+0143,1.405761833385E-4,0.8595891658030972,0.1549348498918479,0.0,11288.949696735335,2.27665701074E-4,-0.0802001004047438,403.72494286245313,21.0,,,0.9142918653138938
ACT-CLJ0248.2+0238,AGBT22B_242_04,26,0.03,450,472,42.0145,2.6764,ACT-CLJ0248.2+0238_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_04,26,487.0,473.0,5.120000000000001,2.0,6.0,42.01465891814511,2.6762781259307284,0.001070658795736394,0.02559593482173319,485.0,471.0,4.420627498640879,-3.9595015943579183E-4,0.012934556743035584,3.088985861679083E-5,44.34400177001953,26.145578687252616,44.34400177001953,0.0,3.204413515049964E-4,142139.75,,,,,,,,,,,,,0.7203607549253042
ACT-CLJ0242.7-0226,AGBT22B_242_03,24,0.03,324,345,40.6755,-2.4337,ACT-CLJ0242.7-0226_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,24,353.0,346.0,5.120000000000001,2.0,6.0,40.67555762432118,-2.433779249365068,1.764748461564954E-4,0.029298245386323835,351.0,344.0,4.159189843200887,-2.0840079901978523E-4,0.017738736266565854,1.6467022821483073E-5,164.33253479003906,29.415720956975818,164.1656951904297,0.0,9.492399112787098E-5,2934400.5,,,,,,,,,,,,,0.3523887201862393
ACT-CLJ1332.8-0006,AGBT21B_298_08,56,0.001,454,472,203.1745,-0.0741,ACT-CLJ1332.8-0006,AGBT21B_298_08,56,474.0,482.0,5.120000000000001,2.0,6.0,203.17601520420885,-0.0717656874018868,0.0010562260721106314,0.002931186095387622,473.0,481.0,3.0000000032745975,-1.815023604567266E-5,7.478377145636523E-4,4.010846913470644E-5,3.0339152812957764,2.2364548463666085,2.7862133979797363,0.0,4.6480901073664427E-4,109056.140625,ACT-CLJ1332.8-0006,2.289778986247E-4,1.209801813433861,-0.180314455891409,0.0562081416064096,10246.439745094947,0.0010956066161293,-0.069011840135584,424.0539122798472,21.0,,,10.018656888466943
ACT-CLJ1029.9+0016,AGBT21B_298_03,31,0.003,326,558,157.4782,0.3353,ACT-CLJ1029.9+0016,AGBT21B_298_03,31,316.0,560.0,5.120000000000001,2.0,6.0,157.47823544293263,0.3355623637452476,0.001144817000749415,0.00411447306846002,315.0,559.0,3.0000221363006263,-4.303537981333925E-5,6.278599339838599E-4,3.518457494771452E-5,4.072023391723633,3.4073561538823447,4.072023391723633,0.0,4.433202848304063E-4,79455.359375,ACT-CLJ1029.9+0016,2.058687122071E-4,2.22185538051654,-0.1797460400904608,0.5966962472953266,8520.816831954231,0.0011445969529557,-0.0626467753013416,425.479526158464,21.0,,,0.9530939244672556
ACT-CLJ0845.0+0127,AGBT21B_298_02,13,0.01,336,345,131.2514,1.4693,ACT-CLJ0845.0+0127,AGBT21B_298_02,13,370.0,345.0,5.120000000000001,2.0,6.0,131.2516680944762,1.4689671088666083,2.451547050150816E-4,0.010211677851265017,368.0,343.0,4.141782342570674,-1.94009442848055E-4,0.003200057398438048,1.968046832308801E-5,38.6197395324707,10.174791394919229,38.56411361694336,0.0,1.3649463653564453E-4,939952.3125,ACT-CLJ0845.0+0127,1.673324920456E-4,1.1931910313734588,-0.014209688652209,0.0133363816491388,11098.170406995088,-3.32388724366E-4,-0.0729110185760665,418.54638532302897,21.0,,,1.5386157020699742
ACT-CLJ0235.2-0323,AGBT22B_242_03,8,0.007,309,324,38.8099,-3.3867,ACT-CLJ0235.2-0323_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,8,316.0,325.0,5.120000000000001,2.0,6.0,38.81014465851262,-3.3866510164352794,3.9086929496659916E-5,0.006936737763383611,314.0,323.0,4.268036971592671,7.381064517219224E-5,0.007444614441857084,1.6824863023794054E-5,33.397056579589844,6.885746277218263,33.36115264892578,0.0,1.165202702395618E-4,2415591.0,,,,,,,,,,,,,0.8966816033622962
ACT-CLJ0206.4-0118,AGBT22B_242_01,22,0.03,454,324,31.5713,-1.3114,ACT-CLJ0206.4-0118_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_01,22,482.0,325.0,5.120000000000001,2.0,6.0,31.57148849083271,-1.3113665107666097,7.660208269227192E-4,0.03008695878535843,480.0,323.0,4.144136420428872,-3.1270521702597606E-4,0.01567600559978109,3.21158702205977E-5,56.89213180541992,30.22410896603804,56.89213180541992,0.0,2.8036002186127007E-4,215707.140625,,,,,,,,,,,,,0.6890541082404364
ACT-CLJ0248.3+0122,AGBT21B_298_01,33,0.01,316,558,42.0994,1.4351,ACT-CLJ0248.3+0122_2aspcmsubqm2_fitel_0f05-to-49f5Hz_qc_0p6rr_M_PdoCals_dt10AGBT22B,AGBT22B_242_03,56,316.0,544.0,5.120000000000001,2.0,6.0,42.10135926675386,1.4309692340507383,0.001067294669597935,0.0018240149008305702,315.0,543.0,3.000000220572177,1.2437332538077454E-4,0.003725267997360765,4.7130587554712475E-5,2.983365058898926,1.6539014300176964,2.853066921234131,0.0,3.2789332908578217E-4,270723.09375,,,,,,,,,,,,,16.457638136527404
ACT-CLJ0200.3+0019,AGBT21B_298_01,10,0.01,340,345,30.0816,0.3307,ACT-CLJ0200.3+0019,AGBT21B_298_01,10,361.0,346.0,5.120000000000001,2.0,6.0,30.081784047488288,0.33065738343899,2.086952578129945E-4,0.010193349211014082,359.0,344.0,4.184572839729135,-5.2859041513276645E-6,0.007883697461422331,2.649773081626883E-5,28.29216194152832,10.156992453153817,28.29216194152832,0.0,1.9501056522130966E-4,361800.375,ACT-CLJ0200.3+0019,1.481658857981E-4,0.9032020625037602,0.0126733551878095,0.0,13854.8699401517,0.0015006906139307,-0.0745805481179938,417.79468421596863,21.0,,,0.6800987769129493
ACT-CLJ0947.9-0120,AGBT21B_298_03,20,0.001,326,414,146.9932,-1.3113,ACT-CLJ0947.9-0120,AGBT21B_298_03,20,339.0,416.0,5.120000000000001,2.0,6.0,146.9931619546971,-1.3109911015231184,4.519181109873615E-4,0.0013649724661905997,338.0,415.0,3.0000025055985877,6.725705368774935E-5,0.0021674303338076292,2.076524909679821E-5,5.663576126098633,1.0654810837811242,5.6178789138793945,0.0,1.2507471546996385E-4,1066987.375,ACT-CLJ0947.9-0120,1.402728283277E-4,1.2290748807103065,-0.0058089929447719,0.0228623685413808,10800.658492134631,-7.993298568293E-4,-0.0727066070914866,424.0737728703865,21.0,,,1.1205732663272883
