cluster,project,scanno,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,offset,int_flux_Jy,int_flux_err_Jy,peak_snr,peak_flux_mJy_adj,snr,masked,noise_ps,hits_ps,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,offset_fit_snr,red_type,cntr_01,dist_x,pang_x,ra_01,dec_01,designation,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,pmra,sigpmra,pmdec,sigpmdec,cc_flags,ext_flg,var_flg,ph_qual,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m,GroupID,GroupSize,Separation
ACT-CLJ0203.7+0216,all,0,104.0,72.0,6.4,4.0,7.0,30.968434090065436,2.2170768682731596,0.0010381803526057752,0.0016761677060173864,103.0,71.0,3.0000008710257045,2.469355293831799E-4,0.026442179183720826,2.379692386929918E-5,4.742487907409668,1.6761677060173863,4.4914937019348145,0.0,2.984881866723299E-4,948766.8125,ACT-CLJ0203.7+0216,1.600316418025E-4,1.206596040463917,0.2439702969660505,0.0085733882030178,15858.1661654686,0.0017712734838395,-0.0662082381242969,428.615329181678,21.0,6,214.663766,144.504204,30.93335533,2.264117002,J020352.32+021256.0,30.9680043,2.2155693,0.1593,0.1667,-0.0514,16.148,0.06,18.1,0.879,15.845,0.137,7.9,0.8549,11.772,0.225,4.8,0.9122,9.084,,0.5,1.084,1,0,0.0,0.0,0.0,0.0,-14,366,137,386,0000,0,1nnn,ABBU,1200,27,34,4,34,1,22,1,22,5,2,5.643171200331772
ACT-CLJ0203.7+0216,all,0,104.0,72.0,6.0,6.0,7.0,30.968434090065436,2.2170768682731596,0.0010381803526057752,0.0016761677060173864,103.0,71.0,3.0000008710257045,2.469355293831799E-4,0.026442179183720826,2.379692386929918E-5,4.742487907409668,1.6761677060173863,4.4914937019348145,0.0,2.984881866723299E-4,948766.8125,ACT-CLJ0203.7+0216,1.600316418025E-4,1.206596040463917,0.2439702969660505,0.0085733882030178,15858.1661654686,0.0017712734838395,-0.0662082381242969,428.615329181678,21.0,6,214.663766,144.504204,30.93335533,2.264117002,J020352.32+021256.0,30.9680043,2.2155693,0.1593,0.1667,-0.0514,16.148,0.06,18.1,0.879,15.845,0.137,7.9,0.8549,11.772,0.225,4.8,0.9122,9.084,,0.5,1.084,1,0,0.0,0.0,0.0,0.0,-14,366,137,386,0000,0,1nnn,ABBU,1200,27,34,4,34,1,22,1,22,5,2,5.643171200331772
ACT-CLJ0205.9-0307,all,0,183.0,234.0,6.4,4.0,7.0,31.49260411775862,-3.085551165251781,7.272204110765808E-4,0.001291930004649872,182.0,233.0,3.000001995848579,-8.921746689954735E-5,-0.006487730052333717,2.174030016092764E-5,3.7554733753204346,1.291930004649872,2.365084648132324,0.0,2.362180093768984E-4,1385720.625,ACT-CLJ0205.9-0307,2.166739057267E-4,1.0977860564781756,-0.2683441867282826,0.0,10766.838565877406,-6.218901697575E-4,-0.0752733329054046,416.48684797556825,21.0,12,157.103016,-14.834944,31.50392342,-3.126414061,J020558.25-030503.2,31.4927339,-3.0842289,0.2556,0.2637,-0.0769,16.911,0.089,12.2,0.8463,16.447,0.245,4.4,0.8545,12.24,,1.7,0.9756,9.25,,0.2,0.9468,1,0,0.0,0.0,0.0,0.0,-1484,625,-932,655,0000,0,nnnn,ABUU,0200,8,42,1,36,0,24,0,25,6,2,4.782962825980859
ACT-CLJ0205.9-0307,all,0,183.0,234.0,6.0,6.0,7.0,31.49260411775862,-3.085551165251781,7.272204110765808E-4,0.001291930004649872,182.0,233.0,3.000001995848579,-8.921746689954735E-5,-0.006487730052333717,2.174030016092764E-5,3.7554733753204346,1.291930004649872,2.365084648132324,0.0,2.362180093768984E-4,1385720.625,ACT-CLJ0205.9-0307,2.166739057267E-4,1.0977860564781756,-0.2683441867282826,0.0,10766.838565877406,-6.218901697575E-4,-0.0752733329054046,416.48684797556825,21.0,12,157.103016,-14.834944,31.50392342,-3.126414061,J020558.25-030503.2,31.4927339,-3.0842289,0.2556,0.2637,-0.0769,16.911,0.089,12.2,0.8463,16.447,0.245,4.4,0.8545,12.24,,1.7,0.9756,9.25,,0.2,0.9468,1,0,0.0,0.0,0.0,0.0,-1484,625,-932,655,0000,0,nnnn,ABUU,0200,8,42,1,36,0,24,0,25,6,2,4.782962825980859
ACT-CLJ0206.4-0118,all,0,77.0,90.0,5.120000000000001,2.0,6.0,31.662736746432284,-1.3515621927019381,0.0010801227075355206,0.0027117989029266615,76.0,89.0,2.9999963499451603,3.1896127739498056E-4,0.035038115388542075,3.400382596354118E-5,4.628437042236328,2.7117989029266614,3.980342388153076,0.0,5.368363345041871E-4,166421.46875,ACT-CLJ0206.4-0118,1.860148265473E-4,1.0571475304362177,0.0070266100933222,0.0028577960676726,10951.27351470133,-0.0018402886472024,-0.0773934492493451,408.9547531459759,21.0,14,219.242253,129.333842,31.61478424,-1.312628627,J020638.85-012104.4,31.6619019,-1.3512293,0.1044,0.1063,-0.0253,15.466,0.039,27.7,1.016,15.764,0.136,8.0,1.09,12.818,,-1.4,1.024,9.176,,-0.2,1.102,1,0,0.0,0.0,0.0,0.0,230,212,502,217,0000,0,0nnn,ABUU,1100,30,30,4,30,0,18,0,18,7,9,3.2347927258159164
ACT-CLJ0206.4-0118,all,0,77.0,90.0,5.120000000000001,2.0,7.0,31.662736746432284,-1.3515621927019381,0.0010801227075355206,0.0027117989029266615,76.0,89.0,2.9999963499451603,3.1896127739498056E-4,0.035038115388542075,3.400382596354118E-5,4.628437042236328,2.7117989029266614,3.980342388153076,0.0,5.368363345041871E-4,166421.46875,ACT-CLJ0206.4-0118,1.860148265473E-4,1.0571475304362177,0.0070266100933222,0.0028577960676726,10951.27351470133,-0.0018402886472024,-0.0773934492493451,408.9547531459759,21.0,14,219.242253,129.333842,31.61478424,-1.312628627,J020638.85-012104.4,31.6619019,-1.3512293,0.1044,0.1063,-0.0253,15.466,0.039,27.7,1.016,15.764,0.136,8.0,1.09,12.818,,-1.4,1.024,9.176,,-0.2,1.102,1,0,0.0,0.0,0.0,0.0,230,212,502,217,0000,0,0nnn,ABUU,1100,30,30,4,30,0,18,0,18,7,9,3.2347927258159164
ACT-CLJ0206.4-0118,all,0,77.0,90.0,4.800000000000001,3.0,5.0,31.662736746432284,-1.3515621927019381,0.0010801227075355206,0.0027117989029266615,76.0,89.0,2.9999963499451603,3.1896127739498056E-4,0.035038115388542075,3.400382596354118E-5,4.628437042236328,2.7117989029266614,3.980342388153076,0.0,5.368363345041871E-4,166421.46875,ACT-CLJ0206.4-0118,1.860148265473E-4,1.0571475304362177,0.0070266100933222,0.0028577960676726,10951.27351470133,-0.0018402886472024,-0.0773934492493451,408.9547531459759,21.0,14,219.242253,129.333842,31.61478424,-1.312628627,J020638.85-012104.4,31.6619019,-1.3512293,0.1044,0.1063,-0.0253,15.466,0.039,27.7,1.016,15.764,0.136,8.0,1.09,12.818,,-1.4,1.024,9.176,,-0.2,1.102,1,0,0.0,0.0,0.0,0.0,230,212,502,217,0000,0,0nnn,ABUU,1100,30,30,4,30,0,18,0,18,7,9,3.2347927258159164
ACT-CLJ0206.4-0118,all,0,77.0,90.0,4.800000000000001,3.0,6.0,31.662736746432284,-1.3515621927019381,0.0010801227075355206,0.0027117989029266615,76.0,89.0,2.9999963499451603,3.1896127739498056E-4,0.035038115388542075,3.400382596354118E-5,4.628437042236328,2.7117989029266614,3.980342388153076,0.0,5.368363345041871E-4,166421.46875,ACT-CLJ0206.4-0118,1.860148265473E-4,1.0571475304362177,0.0070266100933222,0.0028577960676726,10951.27351470133,-0.0018402886472024,-0.0773934492493451,408.9547531459759,21.0,14,219.242253,129.333842,31.61478424,-1.312628627,J020638.85-012104.4,31.6619019,-1.3512293,0.1044,0.1063,-0.0253,15.466,0.039,27.7,1.016,15.764,0.136,8.0,1.09,12.818,,-1.4,1.024,9.176,,-0.2,1.102,1,0,0.0,0.0,0.0,0.0,230,212,502,217,0000,0,0nnn,ABUU,1100,30,30,4,30,0,18,0,18,7,9,3.2347927258159164
ACT-CLJ0206.4-0118,all,0,77.0,90.0,4.800000000000001,3.0,7.0,31.662736746432284,-1.3515621927019381,0.0010801227075355206,0.0027117989029266615,76.0,89.0,2.9999963499451603,3.1896127739498056E-4,0.035038115388542075,3.400382596354118E-5,4.628437042236328,2.7117989029266614,3.980342388153076,0.0,5.368363345041871E-4,166421.46875,ACT-CLJ0206.4-0118,1.860148265473E-4,1.0571475304362177,0.0070266100933222,0.0028577960676726,10951.27351470133,-0.0018402886472024,-0.0773934492493451,408.9547531459759,21.0,14,219.242253,129.333842,31.61478424,-1.312628627,J020638.85-012104.4,31.6619019,-1.3512293,0.1044,0.1063,-0.0253,15.466,0.039,27.7,1.016,15.764,0.136,8.0,1.09,12.818,,-1.4,1.024,9.176,,-0.2,1.102,1,0,0.0,0.0,0.0,0.0,230,212,502,217,0000,0,0nnn,ABUU,1100,30,30,4,30,0,18,0,18,7,9,3.2347927258159164
ACT-CLJ0206.4-0118,all,0,76.0,89.0,6.4,4.0,7.0,31.663292466698984,-1.3521177369365804,0.0010937891104644223,0.002837605992658594,76.0,89.0,2.9999893431222255,3.287921211632876E-4,0.03618624158386061,3.405562340651174E-5,4.628437042236328,2.8376059926585944,2.9638326168060303,0.0,5.329850246198475E-4,182222.28125,ACT-CLJ0206.4-0118,1.860148265473E-4,1.0571475304362177,0.0070266100933222,0.0028577960676726,10951.27351470133,-0.0018402886472024,-0.0773934492493451,408.9547531459759,21.0,14,219.242253,129.333842,31.61478424,-1.312628627,J020638.85-012104.4,31.6619019,-1.3512293,0.1044,0.1063,-0.0253,15.466,0.039,27.7,1.016,15.764,0.136,8.0,1.09,12.818,,-1.4,1.024,9.176,,-0.2,1.102,1,0,0.0,0.0,0.0,0.0,230,212,502,217,0000,0,0nnn,ABUU,1100,30,30,4,30,0,18,0,18,7,9,5.939367196941699
ACT-CLJ0206.4-0118,all,0,77.0,90.0,5.0,5.0,6.0,31.662736746432284,-1.3515621927019381,0.0010801227075355206,0.0027117989029266615,76.0,89.0,2.9999963499451603,3.1896127739498056E-4,0.035038115388542075,3.400382596354118E-5,4.628437042236328,2.7117989029266614,3.980342388153076,0.0,5.368363345041871E-4,166421.46875,ACT-CLJ0206.4-0118,1.860148265473E-4,1.0571475304362177,0.0070266100933222,0.0028577960676726,10951.27351470133,-0.0018402886472024,-0.0773934492493451,408.9547531459759,21.0,14,219.242253,129.333842,31.61478424,-1.312628627,J020638.85-012104.4,31.6619019,-1.3512293,0.1044,0.1063,-0.0253,15.466,0.039,27.7,1.016,15.764,0.136,8.0,1.09,12.818,,-1.4,1.024,9.176,,-0.2,1.102,1,0,0.0,0.0,0.0,0.0,230,212,502,217,0000,0,0nnn,ABUU,1100,30,30,4,30,0,18,0,18,7,9,3.2347927258159164
ACT-CLJ0206.4-0118,all,0,77.0,90.0,5.0,5.0,7.0,31.662736746432284,-1.3515621927019381,0.0010801227075355206,0.0027117989029266615,76.0,89.0,2.9999963499451603,3.1896127739498056E-4,0.035038115388542075,3.400382596354118E-5,4.628437042236328,2.7117989029266614,3.980342388153076,0.0,5.368363345041871E-4,166421.46875,ACT-CLJ0206.4-0118,1.860148265473E-4,1.0571475304362177,0.0070266100933222,0.0028577960676726,10951.27351470133,-0.0018402886472024,-0.0773934492493451,408.9547531459759,21.0,14,219.242253,129.333842,31.61478424,-1.312628627,J020638.85-012104.4,31.6619019,-1.3512293,0.1044,0.1063,-0.0253,15.466,0.039,27.7,1.016,15.764,0.136,8.0,1.09,12.818,,-1.4,1.024,9.176,,-0.2,1.102,1,0,0.0,0.0,0.0,0.0,230,212,502,217,0000,0,0nnn,ABUU,1100,30,30,4,30,0,18,0,18,7,9,3.2347927258159164
ACT-CLJ0206.4-0118,all,0,76.0,89.0,6.0,6.0,7.0,31.663292466698984,-1.3521177369365804,0.0010937891104644223,0.002837605992658594,76.0,89.0,2.9999893431222255,3.287921211632876E-4,0.03618624158386061,3.405562340651174E-5,4.628437042236328,2.8376059926585944,2.9638326168060303,0.0,5.329850246198475E-4,182222.28125,ACT-CLJ0206.4-0118,1.860148265473E-4,1.0571475304362177,0.0070266100933222,0.0028577960676726,10951.27351470133,-0.0018402886472024,-0.0773934492493451,408.9547531459759,21.0,14,219.242253,129.333842,31.61478424,-1.312628627,J020638.85-012104.4,31.6619019,-1.3512293,0.1044,0.1063,-0.0253,15.466,0.039,27.7,1.016,15.764,0.136,8.0,1.09,12.818,,-1.4,1.024,9.176,,-0.2,1.102,1,0,0.0,0.0,0.0,0.0,230,212,502,217,0000,0,0nnn,ABUU,1100,30,30,4,30,0,18,0,18,7,9,5.939367196941699
ACT-CLJ0210.0-0243,all,0,146.0,55.0,5.120000000000001,2.0,6.0,32.51815002341313,-2.783294402863766,0.0010490360736259486,0.001796133525584024,146.0,54.0,3.000005364481795,8.273711298872371E-5,0.010854199649562952,3.0036682170028156E-5,4.703811168670654,1.796133525584024,2.6894750595092773,0.0,3.5874475724995136E-4,604023.875,ACT-CLJ0210.0-0243,1.592397931636E-4,1.0361833804000449,0.2071491649277951,0.0,11207.9784037867,-4.275090456678E-4,-0.079867459371903,400.6592688833494,21.0,22,218.04349,171.831767,32.50863647,-2.724653244,J021004.14-024704.5,32.5172521,-2.7846064,0.4204,0.4443,-0.1293,17.473,0.151,7.2,0.8418,16.675,0.296,3.7,0.8964,12.618,,0.7,1.101,8.713,0.356,3.1,0.8753,1,0,0.0,0.0,0.0,0.0,193,1211,427,1254,0000,0,nnnn,BBUB,0200,2,33,0,32,0,23,0,23,8,6,5.721283420006672
ACT-CLJ0210.0-0243,all,0,146.0,55.0,5.120000000000001,2.0,7.0,32.51815002341313,-2.783294402863766,0.0010490360736259486,0.001796133525584024,146.0,54.0,3.000005364481795,8.273711298872371E-5,0.010854199649562952,3.0036682170028156E-5,4.703811168670654,1.796133525584024,2.6894750595092773,0.0,3.5874475724995136E-4,604023.875,ACT-CLJ0210.0-0243,1.592397931636E-4,1.0361833804000449,0.2071491649277951,0.0,11207.9784037867,-4.275090456678E-4,-0.079867459371903,400.6592688833494,21.0,22,218.04349,171.831767,32.50863647,-2.724653244,J021004.14-024704.5,32.5172521,-2.7846064,0.4204,0.4443,-0.1293,17.473,0.151,7.2,0.8418,16.675,0.296,3.7,0.8964,12.618,,0.7,1.101,8.713,0.356,3.1,0.8753,1,0,0.0,0.0,0.0,0.0,193,1211,427,1254,0000,0,nnnn,BBUB,0200,2,33,0,32,0,23,0,23,8,6,5.721283420006672
ACT-CLJ0210.0-0243,all,0,147.0,55.0,6.4,4.0,7.0,32.517593812014184,-2.7832944069229923,0.0010476459986616977,0.0017514407604720516,146.0,54.0,3.0000014373724175,1.0262513058214415E-4,0.012693505639250632,3.0049886469612125E-5,4.703811168670654,1.7514407604720517,3.260357618331909,0.0,3.5951571771875024E-4,598804.0,ACT-CLJ0210.0-0243,1.592397931636E-4,1.0361833804000449,0.2071491649277951,0.0,11207.9784037867,-4.275090456678E-4,-0.079867459371903,400.6592688833494,21.0,22,218.04349,171.831767,32.50863647,-2.724653244,J021004.14-024704.5,32.5172521,-2.7846064,0.4204,0.4443,-0.1293,17.473,0.151,7.2,0.8418,16.675,0.296,3.7,0.8964,12.618,,0.7,1.101,8.713,0.356,3.1,0.8753,1,0,0.0,0.0,0.0,0.0,193,1211,427,1254,0000,0,nnnn,BBUB,0200,2,33,0,32,0,23,0,23,8,6,4.880380568170929
ACT-CLJ0210.0-0243,all,0,146.0,55.0,5.0,5.0,6.0,32.51815002341313,-2.783294402863766,0.0010490360736259486,0.001796133525584024,146.0,54.0,3.000005364481795,8.273711298872371E-5,0.010854199649562952,3.0036682170028156E-5,4.703811168670654,1.796133525584024,2.6894750595092773,0.0,3.5874475724995136E-4,604023.875,ACT-CLJ0210.0-0243,1.592397931636E-4,1.0361833804000449,0.2071491649277951,0.0,11207.9784037867,-4.275090456678E-4,-0.079867459371903,400.6592688833494,21.0,22,218.04349,171.831767,32.50863647,-2.724653244,J021004.14-024704.5,32.5172521,-2.7846064,0.4204,0.4443,-0.1293,17.473,0.151,7.2,0.8418,16.675,0.296,3.7,0.8964,12.618,,0.7,1.101,8.713,0.356,3.1,0.8753,1,0,0.0,0.0,0.0,0.0,193,1211,427,1254,0000,0,nnnn,BBUB,0200,2,33,0,32,0,23,0,23,8,6,5.721283420006672
ACT-CLJ0210.0-0243,all,0,146.0,55.0,5.0,5.0,7.0,32.51815002341313,-2.783294402863766,0.0010490360736259486,0.001796133525584024,146.0,54.0,3.000005364481795,8.273711298872371E-5,0.010854199649562952,3.0036682170028156E-5,4.703811168670654,1.796133525584024,2.6894750595092773,0.0,3.5874475724995136E-4,604023.875,ACT-CLJ0210.0-0243,1.592397931636E-4,1.0361833804000449,0.2071491649277951,0.0,11207.9784037867,-4.275090456678E-4,-0.079867459371903,400.6592688833494,21.0,22,218.04349,171.831767,32.50863647,-2.724653244,J021004.14-024704.5,32.5172521,-2.7846064,0.4204,0.4443,-0.1293,17.473,0.151,7.2,0.8418,16.675,0.296,3.7,0.8964,12.618,,0.7,1.101,8.713,0.356,3.1,0.8753,1,0,0.0,0.0,0.0,0.0,193,1211,427,1254,0000,0,nnnn,BBUB,0200,2,33,0,32,0,23,0,23,8,6,5.721283420006672
ACT-CLJ0210.0-0243,all,0,147.0,55.0,6.0,6.0,7.0,32.517593812014184,-2.7832944069229923,0.0010476459986616977,0.0017514407604720516,146.0,54.0,3.0000014373724175,1.0262513058214415E-4,0.012693505639250632,3.0049886469612125E-5,4.703811168670654,1.7514407604720517,3.260357618331909,0.0,3.5951571771875024E-4,598804.0,ACT-CLJ0210.0-0243,1.592397931636E-4,1.0361833804000449,0.2071491649277951,0.0,11207.9784037867,-4.275090456678E-4,-0.079867459371903,400.6592688833494,21.0,22,218.04349,171.831767,32.50863647,-2.724653244,J021004.14-024704.5,32.5172521,-2.7846064,0.4204,0.4443,-0.1293,17.473,0.151,7.2,0.8418,16.675,0.296,3.7,0.8964,12.618,,0.7,1.101,8.713,0.356,3.1,0.8753,1,0,0.0,0.0,0.0,0.0,193,1211,427,1254,0000,0,nnnn,BBUB,0200,2,33,0,32,0,23,0,23,8,6,4.880380568170929
ACT-CLJ0211.1-0453,all,0,239.0,172.0,5.120000000000001,2.0,6.0,32.761951618760406,-4.893166202660692,7.528828993492943E-4,0.0011053114926570327,238.0,172.0,3.0000039938838845,-4.616278269383819E-5,-0.0026510727622480953,2.204432871231385E-5,4.273213863372803,1.1053114926570327,2.9075496196746826,0.0,2.0793857402168214E-4,1705685.75,ACT-CLJ0211.1-0453,1.639787847486E-4,1.0995984750251957,-0.0449959875125157,0.0,10726.541323112691,1.1041972243961722E-5,-0.0752165528530992,418.09292708082455,21.0,24,151.344338,-82.45065,32.80395508,-4.89937973,J021102.91-045337.8,32.7621269,-4.8938552,0.0501,0.0497,-0.0031,13.621,0.025,44.1,5.748,13.39,0.031,35.3,1.414,12.16,,1.6,1.005,8.635,,1.2,0.9549,1,0,0.0,0.0,0.0,0.0,-142,54,169,56,0000,5,11nn,AAUU,0100,33,33,32,32,0,21,0,22,9,7,2.5588309682984973
ACT-CLJ0211.1-0453,all,0,239.0,172.0,5.120000000000001,2.0,7.0,32.761951618760406,-4.893166202660692,7.528828993492943E-4,0.0011053114926570327,238.0,172.0,3.0000039938838845,-4.616278269383819E-5,-0.0026510727622480953,2.204432871231385E-5,4.273213863372803,1.1053114926570327,2.9075496196746826,0.0,2.0793857402168214E-4,1705685.75,ACT-CLJ0211.1-0453,1.639787847486E-4,1.0995984750251957,-0.0449959875125157,0.0,10726.541323112691,1.1041972243961722E-5,-0.0752165528530992,418.09292708082455,21.0,24,151.344338,-82.45065,32.80395508,-4.89937973,J021102.91-045337.8,32.7621269,-4.8938552,0.0501,0.0497,-0.0031,13.621,0.025,44.1,5.748,13.39,0.031,35.3,1.414,12.16,,1.6,1.005,8.635,,1.2,0.9549,1,0,0.0,0.0,0.0,0.0,-142,54,169,56,0000,5,11nn,AAUU,0100,33,33,32,32,0,21,0,22,9,7,2.5588309682984973
ACT-CLJ0211.1-0453,all,0,239.0,173.0,4.800000000000001,3.0,5.0,32.76195165444042,-4.892610647253427,7.541929666195205E-4,0.0011065834438552962,238.0,172.0,3.0000010323918973,-4.671693749709123E-5,-0.0027022834209053884,2.2040494443611304E-5,4.273213863372803,1.1065834438552962,3.0839076042175293,0.0,2.092176873702556E-4,1529792.875,ACT-CLJ0211.1-0453,1.639787847486E-4,1.0995984750251957,-0.0449959875125157,0.0,10726.541323112691,1.1041972243961722E-5,-0.0752165528530992,418.09292708082455,21.0,24,151.344338,-82.45065,32.80395508,-4.89937973,J021102.91-045337.8,32.7621269,-4.8938552,0.0501,0.0497,-0.0031,13.621,0.025,44.1,5.748,13.39,0.031,35.3,1.414,12.16,,1.6,1.005,8.635,,1.2,0.9549,1,0,0.0,0.0,0.0,0.0,-142,54,169,56,0000,5,11nn,AAUU,0100,33,33,32,32,0,21,0,22,9,7,4.524269249945332
ACT-CLJ0211.1-0453,all,0,239.0,173.0,4.800000000000001,3.0,6.0,32.76195165444042,-4.892610647253427,7.541929666195205E-4,0.0011065834438552962,238.0,172.0,3.0000010323918973,-4.671693749709123E-5,-0.0027022834209053884,2.2040494443611304E-5,4.273213863372803,1.1065834438552962,3.0839076042175293,0.0,2.092176873702556E-4,1529792.875,ACT-CLJ0211.1-0453,1.639787847486E-4,1.0995984750251957,-0.0449959875125157,0.0,10726.541323112691,1.1041972243961722E-5,-0.0752165528530992,418.09292708082455,21.0,24,151.344338,-82.45065,32.80395508,-4.89937973,J021102.91-045337.8,32.7621269,-4.8938552,0.0501,0.0497,-0.0031,13.621,0.025,44.1,5.748,13.39,0.031,35.3,1.414,12.16,,1.6,1.005,8.635,,1.2,0.9549,1,0,0.0,0.0,0.0,0.0,-142,54,169,56,0000,5,11nn,AAUU,0100,33,33,32,32,0,21,0,22,9,7,4.524269249945332
ACT-CLJ0211.1-0453,all,0,239.0,173.0,4.800000000000001,3.0,7.0,32.76195165444042,-4.892610647253427,7.541929666195205E-4,0.0011065834438552962,238.0,172.0,3.0000010323918973,-4.671693749709123E-5,-0.0027022834209053884,2.2040494443611304E-5,4.273213863372803,1.1065834438552962,3.0839076042175293,0.0,2.092176873702556E-4,1529792.875,ACT-CLJ0211.1-0453,1.639787847486E-4,1.0995984750251957,-0.0449959875125157,0.0,10726.541323112691,1.1041972243961722E-5,-0.0752165528530992,418.09292708082455,21.0,24,151.344338,-82.45065,32.80395508,-4.89937973,J021102.91-045337.8,32.7621269,-4.8938552,0.0501,0.0497,-0.0031,13.621,0.025,44.1,5.748,13.39,0.031,35.3,1.414,12.16,,1.6,1.005,8.635,,1.2,0.9549,1,0,0.0,0.0,0.0,0.0,-142,54,169,56,0000,5,11nn,AAUU,0100,33,33,32,32,0,21,0,22,9,7,4.524269249945332
ACT-CLJ0211.1-0453,all,0,239.0,173.0,5.0,5.0,6.0,32.76195165444042,-4.892610647253427,7.541929666195205E-4,0.0011065834438552962,238.0,172.0,3.0000010323918973,-4.671693749709123E-5,-0.0027022834209053884,2.2040494443611304E-5,4.273213863372803,1.1065834438552962,3.0839076042175293,0.0,2.092176873702556E-4,1529792.875,ACT-CLJ0211.1-0453,1.639787847486E-4,1.0995984750251957,-0.0449959875125157,0.0,10726.541323112691,1.1041972243961722E-5,-0.0752165528530992,418.09292708082455,21.0,24,151.344338,-82.45065,32.80395508,-4.89937973,J021102.91-045337.8,32.7621269,-4.8938552,0.0501,0.0497,-0.0031,13.621,0.025,44.1,5.748,13.39,0.031,35.3,1.414,12.16,,1.6,1.005,8.635,,1.2,0.9549,1,0,0.0,0.0,0.0,0.0,-142,54,169,56,0000,5,11nn,AAUU,0100,33,33,32,32,0,21,0,22,9,7,4.524269249945332
ACT-CLJ0211.1-0453,all,0,239.0,173.0,5.0,5.0,7.0,32.76195165444042,-4.892610647253427,7.541929666195205E-4,0.0011065834438552962,238.0,172.0,3.0000010323918973,-4.671693749709123E-5,-0.0027022834209053884,2.2040494443611304E-5,4.273213863372803,1.1065834438552962,3.0839076042175293,0.0,2.092176873702556E-4,1529792.875,ACT-CLJ0211.1-0453,1.639787847486E-4,1.0995984750251957,-0.0449959875125157,0.0,10726.541323112691,1.1041972243961722E-5,-0.0752165528530992,418.09292708082455,21.0,24,151.344338,-82.45065,32.80395508,-4.89937973,J021102.91-045337.8,32.7621269,-4.8938552,0.0501,0.0497,-0.0031,13.621,0.025,44.1,5.748,13.39,0.031,35.3,1.414,12.16,,1.6,1.005,8.635,,1.2,0.9549,1,0,0.0,0.0,0.0,0.0,-142,54,169,56,0000,5,11nn,AAUU,0100,33,33,32,32,0,21,0,22,9,7,4.524269249945332
ACT-CLJ0211.2-0343,all,0,118.0,251.0,4.800000000000001,3.0,5.0,32.840176321247654,-3.677190210764311,9.626692888115551E-4,0.001229942527497941,117.0,250.0,3.000000526410808,-8.363316198483057E-5,-0.006051152325948163,2.635716008437664E-5,4.826671123504639,1.2299425274979412,3.7462270259857178,0.0,2.224165655206889E-4,845503.8125,ACT-CLJ0211.2-0343,1.508591670399E-4,1.198097632602492,-0.1163102847416284,0.0152415790275872,10151.06484109893,-7.451435759814E-4,-0.0730746777446448,424.4768775268742,21.0,25,195.414853,26.215678,32.8151207,-3.726966858,J021121.39-034041.7,32.8391493,-3.6782682,0.2268,0.2327,-0.0677,16.619,0.077,14.2,0.8656,16.44,0.251,4.3,0.9534,12.781,,-0.2,0.8694,9.109,,-0.7,0.9289,1,0,0.0,0.0,0.0,0.0,-560,585,-448,605,0000,0,0nnn,ABUU,0100,13,33,0,32,0,21,0,21,10,6,5.354803136304888
ACT-CLJ0211.2-0343,all,0,118.0,251.0,4.800000000000001,3.0,6.0,32.840176321247654,-3.677190210764311,9.626692888115551E-4,0.001229942527497941,117.0,250.0,3.000000526410808,-8.363316198483057E-5,-0.006051152325948163,2.635716008437664E-5,4.826671123504639,1.2299425274979412,3.7462270259857178,0.0,2.224165655206889E-4,845503.8125,ACT-CLJ0211.2-0343,1.508591670399E-4,1.198097632602492,-0.1163102847416284,0.0152415790275872,10151.06484109893,-7.451435759814E-4,-0.0730746777446448,424.4768775268742,21.0,25,195.414853,26.215678,32.8151207,-3.726966858,J021121.39-034041.7,32.8391493,-3.6782682,0.2268,0.2327,-0.0677,16.619,0.077,14.2,0.8656,16.44,0.251,4.3,0.9534,12.781,,-0.2,0.8694,9.109,,-0.7,0.9289,1,0,0.0,0.0,0.0,0.0,-560,585,-448,605,0000,0,0nnn,ABUU,0100,13,33,0,32,0,21,0,21,10,6,5.354803136304888
