cluster,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,int_flux_Jy,amp_snr,x_snr,y_snr,sigma_snr,snr,masked,noise_ps,hits_ps
ACT-CLJ0237.6-0423,205.0,167.0,3.2,2.0,6.0,39.381154043454984,-4.389859569484857,0.00041974897159899533,0.0016484124353155494,205.0,167.0,3.0,0.0017224750911407087,15.129607769338174,204.77873277328047,166.69645806473935,0.36307354995170704,17.477622985839844,0.0,9.924851474352181e-05,7214954.5
ACT-CLJ0237.6-0423,233.0,254.0,5.120000000000001,2.0,6.0,39.36555528641052,-4.341525600057491,0.0011268133494235228,0.0027177995070815086,233.0,254.0,3.0,0.002839909390010312,4.318519426498937,233.33488571553687,254.15905153599357,0.2869863657680859,5.0152268409729,0.0,0.00027979142032563686,792583.375
ACT-CLJ0237.6-0423,219.0,59.0,5.120000000000001,2.0,6.0,39.37335082763687,-4.449859253218642,0.0011414449286088581,0.0005419626249931753,219.0,59.0,3.0,0.0005663128364481657,3.6940181283235414,219.62064325770888,58.05083309876416,-0.2835265587965256,3.223019599914551,0.0,0.00032480660593137145,602553.625
ACT-CLJ0238.1+0306,53.0,171.0,5.120000000000001,2.0,6.0,39.59312305309078,3.107731397918515,0.0010604900771297482,0.004820081405341625,53.0,171.0,3.0,0.005036646157296272,2.999056208526528,53.853464026626355,171.4024132889447,0.14561198631639677,5.626370429992676,0.0,0.00022957395412959158,1387747.5
ACT-CLJ0238.1+0306,246.0,98.0,5.120000000000001,2.0,6.0,39.48574473751017,3.067176565029522,0.001023955543655599,-0.0007962890085764229,246.0,98.0,3.0,-0.00083206602500512,3.6696791001396125,245.57854597942375,96.78602349068895,0.29883109338909364,4.094734191894531,0.0,0.00023545138537883759,1081684.375
ACT-CLJ0239.3-0332,161.0,273.0,3.2,2.0,6.0,39.84030114714148,-3.476077877577892,0.0010763296585101583,0.027202285826206207,161.0,273.0,3.0,0.028424476031546568,77.38529700975072,161.41942341754023,272.9773664048935,0.3818955659988961,53.29829406738281,0.0,0.0001923565287142992,1702872.75
ACT-CLJ0239.8-0134,160.0,165.0,5.120000000000001,2.0,6.0,39.970403219744064,-1.5781342963966218,3.496041255807727e-05,0.005851020570844412,160.0,165.0,3.0,0.00611390509748378,46.644879463542026,159.85661830362534,165.14293521592882,0.3554606346358668,41.868160247802734,0.0,7.64675933169201e-05,12007248.0
ACT-CLJ0240.0+0116,171.0,176.0,3.2,2.0,6.0,40.007346938973114,1.2738283502271721,0.00016137815789769058,0.002485053613781929,171.0,176.0,3.0,0.0025967062964246486,21.4996599358009,171.09112962946293,175.67674097386842,0.37703812871474746,22.193723678588867,0.0,7.040385389700532e-05,13067224.0
ACT-CLJ0240.0+0303,163.0,208.0,5.120000000000001,2.0,6.0,40.01004087030913,3.07905978292481,0.00044613394965438104,0.0008269088575616479,163.0,208.0,3.0,0.0008640616142409196,5.495691536861225,162.04771375501963,209.01462219860522,0.3511752064924138,6.077845096588135,0.0,7.97738684923388e-05,11776258.0
ACT-CLJ0240.0+0303,253.0,234.0,5.120000000000001,2.0,6.0,39.95996792041569,3.093503017649271,0.001125143378297973,0.000605860841460526,253.0,234.0,3.0,0.0006330819798223236,1.8608089685440063,253.0,234.0,3.0,2.452643632888794,0.0,0.000208608980756253,1792437.75
ACT-CLJ0240.0+0303,193.0,190.0,5.120000000000001,2.0,6.0,39.99335027068211,3.0690596453609156,0.00040504433728177957,-0.00013535452308133245,193.0,190.0,3.0,-0.0001414359595244107,2.2445273399353027,193.0,190.0,3.0,2.958404302597046,0.0,8.587327465647832e-05,9995400.0
ACT-CLJ0241.2-0018,238.0,163.0,3.2,2.0,6.0,40.273828635664316,-0.31347354627883417,0.0007369804682171894,0.025335416197776794,238.0,163.0,3.0,0.02647372853384208,115.18409137769753,237.98383351541472,162.88012358117496,0.371572031051541,59.13458251953125,0.0,0.00012563858763314784,4134784.5
ACT-CLJ0241.4-0433,240.0,236.0,5.120000000000001,2.0,6.0,40.32753030198361,-4.51288464137005,0.0010425181692783067,0.004827435594052076,240.0,236.0,3.0,0.005044330767408349,17.708053556752454,239.2980416677729,235.83483011802028,0.34673543612945157,21.21442222595215,0.0,0.00019610472372733057,2124967.5
ACT-CLJ0241.4-0433,96.0,64.0,5.120000000000001,2.0,6.0,40.40778395441009,-4.608440523453494,0.0011456379517329628,-1.2157898709119763e-05,96.0,64.0,3.0,-1.2704149300512758e-05,3.4244877284327706,96.32848320089312,63.80017340014068,0.22711990517749964,4.072463512420654,0.0,0.00032494531478732824,759088.875
ACT-CLJ0241.4-0433,58.0,135.0,5.120000000000001,2.0,6.0,40.428960335727965,-4.568994711778832,0.0010418415759684454,0.0014718238962814212,58.0,135.0,3.0,0.001537952484206487,2.55298113822937,58.0,135.0,3.0,3.1238012313842773,0.0,0.0002642772742547095,1332398.75
ACT-CLJ0242.2-0345,166.0,162.0,3.2,2.0,6.0,40.564270789773175,-3.758819338828756,3.878509540849478e-05,0.0029908863361924887,166.0,162.0,3.0,0.003125265925052599,21.826567854202096,166.3878404020333,162.41551556499715,-0.35360159224784304,24.36054229736328,0.0,7.396427099592984e-05,13576132.0
ACT-CLJ0242.2-0345,68.0,136.0,5.120000000000001,2.0,6.0,40.618833458770375,-3.7732622165777587,0.0009456722916973785,0.0013014444848522544,68.0,136.0,3.0,0.0013599179790410513,5.411296291211839,67.71960610261577,135.40406003610636,0.2792942275975578,5.358296871185303,0.0,0.00019530623103491962,1934287.875
ACT-CLJ0242.7-0226,180.0,161.0,5.120000000000001,2.0,6.0,40.67291328138745,-2.4409487278287,0.00017480206108105886,0.0006490303203463554,180.0,161.0,3.0,0.0006781910499101938,7.198586080840903,180.24478015557963,161.3416765734585,0.36180434279573626,8.833695411682129,0.0,7.242500578286126e-05,13440730.0
ACT-CLJ0242.7-0226,252.0,135.0,5.120000000000001,2.0,6.0,40.63287642824668,-2.455392273963871,0.0009110883874581931,8.886108844308183e-05,252.0,135.0,3.0,9.285358939042465e-05,2.867327483580333,252.22891730489093,135.42584777275516,0.22617057580192007,4.326744079589844,0.0,0.00019844662165269256,1780959.625
ACT-CLJ0242.7-0450,200.0,193.0,3.2,2.0,6.0,40.65578895301729,-4.828490111079584,0.0004755129847350686,0.025257185101509094,200.0,193.0,3.0,0.02639198253885512,159.42994152805105,199.94305637535902,192.9913054952386,-0.3678818743249878,61.64961242675781,0.0,9.373314242111519e-05,8044479.0
ACT-CLJ0242.9-0250,169.0,235.0,3.2,2.0,6.0,40.73095828919749,-2.803503672672621,0.000711074654171336,0.006115979515016079,169.0,235.0,3.0,0.006390768564255234,33.645432647989566,169.42363506387463,234.91005769494157,-0.36815251453275943,36.08193588256836,0.0,0.00011005620763171464,6054348.0
ACT-CLJ0242.9-0250,269.0,178.0,5.120000000000001,2.0,6.0,40.67533456208443,-2.8351688127204375,0.0010490360736259735,-0.001861502998508513,269.0,178.0,3.0,-0.0019451397467775506,2.0882201194763184,269.0,178.0,3.0,2.328568935394287,0.0,0.0002727174723986536,964268.6875
ACT-CLJ0243.2+0256,272.0,161.0,5.120000000000001,2.0,6.0,40.753482608662885,2.9425231944899433,0.0010666337928234289,0.0023681647144258022,272.0,161.0,3.0,0.002474565615331546,3.716474275882417,272.5660618629366,161.23665343295636,0.3195331524033546,4.027126789093018,0.0,0.00024799417587928474,1164467.5
ACT-CLJ0243.2+0256,258.0,192.0,5.120000000000001,2.0,6.0,40.76126982182812,2.959745808457196,0.0009752347001387472,0.002238077111542225,258.0,192.0,3.0,0.002338633217084214,2.309406042098999,258.0,192.0,3.0,2.8805770874023438,0.0,0.00022494308359455317,1345768.375
ACT-CLJ0245.2+0032,172.0,158.0,3.2,2.0,6.0,41.301714243088824,0.5448944719985223,0.00010443206509031724,0.0006616367609240115,172.0,158.0,3.0,0.000691363893925291,6.464468079425048,172.05176422414948,157.71265169325127,0.4009070075125962,7.748558044433594,0.0,8.767096733208746e-05,10531949.0
ACT-CLJ0245.2+0407,171.0,175.0,3.2,2.0,6.0,41.30469463574591,4.128105194592936,0.00015331154982281022,0.022889476269483566,171.0,175.0,3.0,0.023917893288577692,161.03240413567116,170.73834541107382,174.60883836417952,-0.3710531224198166,61.75227355957031,0.0,9.416906686965376e-05,9517069.0
ACT-CLJ0245.2-0240,217.0,159.0,3.2,2.0,6.0,41.272694649669376,-2.6812736765060268,0.0005340877536433024,0.006026773247867823,217.0,159.0,3.0,0.006297554287388232,28.8274454648758,216.66614916856318,159.33247234612432,0.3742652232833829,29.079532623291016,0.0,0.00012861989671364427,5367198.0
ACT-CLJ0245.7-0028,242.0,208.0,5.120000000000001,2.0,6.0,41.38811033453226,-0.45241753213766805,0.0008947930114241698,-0.00015315139899030328,242.0,208.0,3.0,-0.00016003244350898843,2.536545515060425,242.0,208.0,3.0,3.0521535873413086,0.0,0.00027160177705809474,891957.1875
ACT-CLJ0245.7-0028,140.0,56.0,5.120000000000001,2.0,6.0,41.444778904734335,-0.5368620800962481,0.0010497080296912762,0.004137944430112839,140.0,56.0,3.0,0.004323860980840883,3.9870462081720053,140.63444075625125,54.98712712739855,0.28547267597549775,3.7648332118988037,0.0,0.0003475430712569505,515730.9375
ACT-CLJ0245.7-0028,223.0,119.0,5.120000000000001,2.0,6.0,41.39866596942443,-0.5018620230281441,0.0007236563790542561,0.0003613024018704891,223.0,119.0,3.0,0.000377535605931107,3.4528752036062555,223.50623912285394,119.19877921602695,0.20722871769554843,3.88379168510437,0.0,0.00019934626470785588,1574756.125
ACT-CLJ0245.7-0028,183.0,170.0,5.120000000000001,2.0,6.0,41.42088908709461,-0.4735287683729389,0.000217896650927585,0.0009088908554986119,183.0,170.0,3.0,0.0009497270377375203,4.23607970263916,182.3949837003893,170.3225175546151,0.28845099561989396,5.145989418029785,0.0,0.00011682759213726968,4802861.0
ACT-CLJ0245.7-0028,233.0,254.0,5.120000000000001,2.0,6.0,41.39311063412521,-0.42686202278575786,0.001126813349423515,-0.0016702248249202967,233.0,254.0,3.0,-0.0017452675045971392,2.222212314605713,233.0,254.0,3.0,2.6739253997802734,0.0,0.00038123896229080856,409976.78125
ACT-CLJ0245.8-0042,172.0,204.0,3.2,2.0,6.0,41.4598142231265,-0.6874097338090008,0.0004186275458109925,0.02427668496966362,172.0,204.0,3.0,0.02536742884235215,108.10638589132446,172.0861435033197,203.6736067597764,0.3801190280505454,58.39872360229492,0.0,0.0001408380048815161,4055789.0
ACT-CLJ0246.4+0429,246.0,158.0,3.2,2.0,6.0,41.577953158489485,4.490195528155406,0.0008154097550115595,0.005543945822864771,246.0,158.0,3.0,0.005793033576994438,14.689165823977186,246.23442352244444,158.36802741413507,0.39261796657400777,15.730112075805664,0.0,0.0002586153568699956,1130110.375
ACT-CLJ0246.4+0429,141.0,195.0,5.120000000000001,2.0,6.0,41.63646640369274,4.51075248230591,0.00037927181291384614,0.0014259751187637448,141.0,195.0,3.0,0.0014900437354361392,4.396030232409611,140.89848890873498,195.43885227733603,-0.386580923746348,4.795546054840088,0.0,0.00012830947525799274,4554269.5
