col1,cluster,ra_1,dec_1,RA_2,DEC_2,SIDEPROB,FPEAK,FINT,RMS,MAJOR,MINOR,POSANG,FITTED_MAJOR,FITTED_MINOR,FITTED_POSANG,FLDNAME,NSDSS,SDSS_SEP,SDSS_MAG,SDSS_CLASS,NTMASS,TMASS_SEP,TMASS_MAG,YEAR,MJD,MJDRMS,MJDSTART,MJDSTOP,GroupID,GroupSize,Separation
18,ACT-CLJ0208.3-0255,32.0911560059,-2.93716621399,32.04977134059815,-2.9392555826556857,0.014053002,4.05,4.1139474,0.146193,1.97,0.0,66.0,6.3,5.56,18.7,02075-02490T,0,99.0,99.0,-,0,99.0,99.0,1997.3774,2450587.2706554406,0.010047927635268183,2450587.241956019,2450587.281354167,,,148.97894043916176
19,ACT-CLJ0209.6+0222,32.4106788635,2.37419772148,32.37180109958591,2.3879000878506305,0.022017103,1.12,1.210115,0.1362887,8.01,0.0,97.4,9.67,3.88,98.5,02105+02230T,4,5.047562,19.446869,g,0,99.0,99.0,2009.2515,2454924.2801098283,27.12015050150122,2454883.503159723,2454969.2513888893,,,148.28445644852928
20,ACT-CLJ0209.9+0038,32.5047454834,0.633736848831,32.528318299511334,0.7125472121654154,0.041134726,1.1,6.457647,0.1063023,15.23,10.98,8.1,16.51,12.24,7.4,02105+00390Z,0,99.0,99.0,-,0,99.0,99.0,1998.7078,2451072.817382789,1226.5011293191262,2450006.8429976855,2452492.0043981485,14,6,296.1352701296893
20,ACT-CLJ0209.9+0038,32.5047454834,0.633736848831,32.532416413013344,0.7107222176356998,0.014053002,7.46,8.484327,0.105372354,2.61,1.69,146.8,6.84,5.74,172.4,02105+00390Z,2,0.4216607,17.12301,g,1,0.5220346,14.962,1998.7406,2451084.8164166342,1228.1704927808694,2450006.8429976855,2452492.0043981485,14,6,294.50380494102467
20,ACT-CLJ0209.9+0038,32.5047454834,0.633736848831,32.518260845958494,0.6879555429456076,0.014053002,12.1,17.236118,0.103877835,4.69,2.6,110.4,7.38,6.67,135.7,02105+00390Z,2,3.7958875,19.581331,g,0,99.0,99.0,1998.847,2451123.688116169,1232.5601687974327,2450010.82957176,2452492.0043981485,14,6,201.1594025860409
20,ACT-CLJ0209.9+0038,32.5047454834,0.633736848831,32.51651914772014,0.6865333161335111,0.014053002,12.95,17.171495,0.10401688,4.17,2.15,68.9,7.11,6.45,37.4,02105+00390Z,0,99.0,99.0,-,0,99.0,99.0,1998.8428,2451122.1026053666,1232.3924548790003,2450010.82957176,2452492.0043981485,14,6,194.73530153747853
20,ACT-CLJ0209.9+0038,32.5047454834,0.633736848831,32.507329128191884,0.6284083529358497,0.014053002,2.26,2.8559203,0.102428354,4.81,0.0,151.0,7.88,5.53,160.3,02105+00390Z,1,1.8712074,21.23322,g,0,99.0,99.0,1998.985,2451174.036096225,1236.559786812023,2450010.82957176,2452492.0043981485,14,6,21.318347442195446
20,ACT-CLJ0209.9+0038,32.5047454834,0.633736848831,32.44936131270599,0.5660638802958543,0.014053002,24.88,25.809338,0.10889148,1.26,0.95,59.8,6.48,5.53,1.5,02105+00390Z,1,3.9704363,20.19554,g,0,99.0,99.0,1998.9995,2451179.3336021504,1236.0528493568822,2450010.82957176,2452492.0043981485,14,6,314.80349025054863
21,ACT-CLJ0210.0-0243,32.5086364746,-2.72465324402,32.480001541322665,-2.699941762394306,0.014053002,3.05,3.3005357,0.14466187,2.37,0.16,51.0,6.62,5.65,13.6,02105-02490T,1,7.0431185,13.530114,s,1,6.790104,11.365,1997.271,2450548.425778254,135.11520141790518,2450078.646469908,2450587.299305556,15,7,136.07717192413
21,ACT-CLJ0210.0-0243,32.5086364746,-2.72465324402,32.49454642916021,-2.7127500746353723,0.014053002,3.13,3.7060072,0.14247379,3.64,1.0,30.5,7.25,5.64,15.6,02105-02490T,0,99.0,99.0,-,0,99.0,99.0,1997.2856,2450553.7651099404,126.19905057137152,2450078.646469908,2450587.299305556,15,7,66.3580844673843
21,ACT-CLJ0210.0-0243,32.5086364746,-2.72465324402,32.42290115986136,-2.7448611418011297,0.014053002,16.44,39.977936,0.14566164,9.44,4.73,137.7,11.19,7.51,142.6,02105-02490T,1,7.3566074,22.163128,s,0,99.0,99.0,1997.3774,2450587.2865832974,0.010158659128183109,2450587.26556713,2450587.299305556,15,7,316.7625645988742
21,ACT-CLJ0210.0-0243,32.5086364746,-2.72465324402,32.48933840991807,-2.7485473095188206,0.014053002,7.54,7.209026,0.13869254,0.0,0.0,106.0,6.22,5.32,177.4,02105-02490T,1,4.465097,22.283457,g,0,99.0,99.0,1997.3365,2450572.3505620495,85.8642825708731,2450078.646469908,2450587.299305556,15,7,110.52015980528058
21,ACT-CLJ0210.0-0243,32.5086364746,-2.72465324402,32.42584838648822,-2.750944492474084,0.014053002,1.75,3.1499999,0.1455154,8.22,2.3,22.3,10.35,5.99,19.0,02105-02490T,2,0.88683474,16.51627,g,3,0.89701277,13.332,1997.3774,2450587.286052318,0.010155017487599735,2450587.26556713,2450587.299305556,15,7,312.38085595135857
21,ACT-CLJ0210.0-0243,32.5086364746,-2.72465324402,32.41898746146694,-2.7648027328566283,0.014053002,4.85,25.52576,0.14557435,15.63,9.11,47.8,16.71,10.88,45.7,02105-02490T,0,99.0,99.0,-,0,99.0,99.0,1997.3774,2450587.2853024644,0.01061578988784502,2450587.26556713,2450587.299305556,15,7,353.2863486861105
21,ACT-CLJ0210.0-0243,32.5086364746,-2.72465324402,32.4200222351262,-2.7665610796810833,0.014053002,2.83,5.133488,0.14552847,7.51,2.67,53.4,9.51,6.57,46.4,02105-02490T,0,99.0,99.0,-,0,99.0,99.0,1997.3774,2450587.2851423756,0.010598667563410175,2450587.26556713,2450587.299305556,15,7,352.5562139846533
22,ACT-CLJ0210.1+0254,32.5530548096,2.90358567238,32.531986111095634,2.9082665875045146,0.014053002,3.28,9.623498,0.12647088,12.08,4.91,152.6,13.58,7.46,154.7,02105+02490T,1,3.9626088,15.810931,g,1,3.8997717,14.078,2009.17,2454894.5648660725,20.997563748757482,2454885.4979513893,2454947.329733797,16,2,77.60151993593055
22,ACT-CLJ0210.1+0254,32.5530548096,2.90358567238,32.52809973345789,2.890372132209316,0.014053002,4.4,6.9233737,0.12567534,5.36,3.26,110.5,7.79,6.98,130.6,02105+02490T,3,1.2048255,15.936061,g,2,1.1598395,14.145,2009.1677,2454893.7040391616,20.362880865047465,2454885.4979513893,2454947.329733797,16,2,101.55336145911645
23,ACT-CLJ0211.1-0453,32.8039550781,-4.89937973022,32.838661604829205,-4.87170286183741,0.26626578,1.42,0.7403419,0.15648444,0.0,0.0,111.4,4.75,3.8,161.2,02105-04595T,0,99.0,99.0,-,0,99.0,99.0,1997.391,2450592.207166327,0.011975902649936693,2450592.1806134265,2450592.2309027785,17,5,159.4525820984974
23,ACT-CLJ0211.1-0453,32.8039550781,-4.89937973022,32.75421656102575,-4.889108318276718,0.12972802,1.26,0.88574255,0.15578027,1.24,0.0,132.3,6.14,3.96,148.4,02105-04595T,0,99.0,99.0,-,0,99.0,99.0,1997.391,2450592.2014841097,0.011339880734105261,2450592.19425926,2450592.2309027785,17,5,182.1975047098768
23,ACT-CLJ0211.1-0453,32.8039550781,-4.89937973022,32.76489214669848,-4.890486308941768,0.014053002,5.92,9.981517,0.15706784,6.93,1.83,79.9,8.81,6.62,76.4,02105-04595T,3,0.53940886,22.272459,g,0,99.0,99.0,1997.391,2450592.201992375,0.011366551119904809,2450592.19425926,2450592.2309027785,17,5,143.7250290942824
23,ACT-CLJ0211.1-0453,32.8039550781,-4.89937973022,32.76190735403119,-4.893836089842837,0.014053002,2.42,1.7620276,0.15638201,0.0,0.0,62.6,5.78,4.34,41.9,02105-04595T,2,0.7540587,15.77146,g,1,0.749829,14.454,1997.391,2450592.2015778865,0.011202629580572231,2450592.19425926,2450592.2309027785,17,5,152.13403035163086
23,ACT-CLJ0211.1-0453,32.8039550781,-4.89937973022,32.75892939155306,-4.897789061824982,0.014053002,4.56,7.9985147,0.15561657,6.54,3.77,157.7,9.08,6.68,164.1,02105-04595T,1,4.290031,20.186079,g,0,99.0,99.0,1997.391,2450592.2011341974,0.010998502449600973,2450592.19425926,2450592.2309027785,17,5,161.60190381855284
24,ACT-CLJ0211.2-0343,32.815120697,-3.72696685791,32.82284630180604,-3.7051833912273953,0.014053002,10.05,11.506225,0.14581467,2.46,2.03,2.3,6.86,5.77,0.3,02105-03412T,3,5.2771854,14.103602,s,1,5.433075,11.988,1997.3811,2450588.5831956095,2.245747800490721,2450587.216956019,2450592.28587963,18,4,83.18677555937187
24,ACT-CLJ0211.2-0343,32.815120697,-3.72696685791,32.8538109644083,-3.723605692079389,0.014053002,2.5,17.833334,0.14774926,21.44,9.19,111.3,22.15,11.12,112.0,02105-03412T,1,2.198279,21.719313,s,0,99.0,99.0,1997.3829,2450589.2699986184,2.484822279570716,2450587.216956019,2450592.28587963,18,4,139.5163722414172
24,ACT-CLJ0211.2-0343,32.815120697,-3.72696685791,32.76645284492383,-3.7298472043203112,0.14113073,1.32,2.146542,0.13905106,7.13,0.0,77.3,8.98,6.27,73.7,02105-03412T,0,99.0,99.0,-,0,99.0,99.0,1997.3798,2450588.1255172538,1.9425087463771475,2450587.216956019,2450592.28587963,18,4,175.14067411911276
24,ACT-CLJ0211.2-0343,32.815120697,-3.72696685791,32.887224249827995,-3.7323722398791004,0.8439964,1.0699999,0.54804873,0.14716965,0.0,0.0,141.8,5.0,3.52,174.4,02105-03412T,0,99.0,99.0,-,0,99.0,99.0,1997.3845,2450589.8661246514,2.5279524500915165,2450587.216956019,2450592.28587963,18,4,259.7529568464976
26,ACT-CLJ0212.5-0037,33.1475448608,-0.629669368267,33.089223679436536,-0.5816999975750118,0.014053002,1.99,1.7269541,0.12012457,1.54,0.0,134.8,6.3,4.74,156.4,02135-00390Z,0,99.0,99.0,-,0,99.0,99.0,2002.5707,2452483.8151105726,2079.584243441494,2450031.774247686,2454927.418171297,19,7,271.84268247512114
26,ACT-CLJ0212.5-0037,33.1475448608,-0.629669368267,33.09209577398253,-0.6307027628884451,0.014053002,1.06,1.2432098,0.13199282,4.97,0.0,127.8,7.7,5.25,138.3,02135-00390Z,1,5.497745,19.696016,g,0,99.0,99.0,2002.5709,2452483.874554865,2149.6967538999015,2450031.774247686,2454927.418171297,19,7,199.63930406389426
26,ACT-CLJ0212.5-0037,33.1475448608,-0.629669368267,33.14649140053251,-0.6462972053414949,0.014053002,3.1,3.2849123,0.13925877,2.38,0.0,95.3,6.21,5.88,168.8,02135-00390Z,1,0.4893853,21.346567,g,0,99.0,99.0,2002.5724,2452484.422356155,2132.0112349848664,2450031.774247686,2454927.418171297,19,7,59.980214262578386
26,ACT-CLJ0212.5-0037,33.1475448608,-0.629669368267,33.2363254635911,-0.6496055782207198,0.014053002,1.78,1.2681047,0.1369021,0.0,0.0,28.0,5.89,4.17,10.8,02135-00390Z,1,6.2563467,21.855572,s,0,99.0,99.0,2002.5752,2452485.425214057,2051.7837791306024,2450031.774247686,2454927.418171297,19,7,327.5498637382769
26,ACT-CLJ0212.5-0037,33.1475448608,-0.629669368267,33.073223961305786,-0.6876694220524076,0.014053002,1.1700001,1.5515218,0.13815583,7.54,0.0,137.4,9.64,4.75,142.2,02135-00390Z,0,99.0,99.0,-,0,99.0,99.0,2002.5703,2452483.6418326306,2263.2224495940213,2450031.774247686,2454927.418171297,19,7,339.37274504829844
26,ACT-CLJ0212.5-0037,33.1475448608,-0.629669368267,33.07438850855927,-0.6905361271522559,0.014053002,1.55,4.2326922,0.13836348,11.24,4.54,138.4,12.74,7.39,141.5,02135-00390Z,0,99.0,99.0,-,0,99.0,99.0,2002.5703,2452483.642579024,2267.3345427970085,2450031.774247686,2454927.418171297,19,7,342.5850371951623
26,ACT-CLJ0212.5-0037,33.1475448608,-0.629669368267,33.18828191296923,-0.7155639146227396,0.014053002,1.15,1.3288889,0.14566502,4.22,0.0,92.1,6.85,5.86,94.2,02135-00390Z,0,99.0,99.0,-,0,99.0,99.0,2002.5732,2452484.7528999858,2167.2761213832346,2450031.774247686,2454927.418171297,19,7,342.23016171035334
27,ACT-CLJ0212.5+0152,33.130859375,1.87339437008,33.090483849338405,1.9636610302452715,0.014053002,1.27,0.7097058,0.12242056,0.0,0.0,91.6,5.03,3.85,93.3,02135+01570T,1,0.6651324,16.119802,g,1,0.5931515,13.907,2009.2589,2454926.999482482,24.44976482030065,2454897.4626504635,2454970.2800810193,20,3,355.95291158768777
27,ACT-CLJ0212.5+0152,33.130859375,1.87339437008,33.16076991099242,1.9476999453720094,0.014053002,1.44,0.79865545,0.12536001,0.0,0.0,63.4,5.02,3.82,4.6,02135+01570T,1,2.541367,23.170336,s,0,99.0,99.0,2009.2659,2454929.553442297,20.621244616300217,2454897.4626504635,2454970.2800810193,20,3,288.33649713229005
27,ACT-CLJ0212.5+0152,33.130859375,1.87339437008,33.126154512278795,1.8775916820798253,0.014053002,5.51,5.5309505,0.11222481,1.7,0.0,104.6,6.2,5.6,167.6,02135+01570T,5,1.976291,20.4682,g,0,99.0,99.0,2009.2794,2454934.478983221,26.1064941793319,2454897.4626504635,2454970.2800810193,20,3,22.69126909402898
28,ACT-CLJ0214.7-0432,33.6817741394,-4.55226993561,33.74105936778212,-4.481985928174823,0.3382241,1.05,0.84,0.15655535,3.58,0.0,106.3,6.58,4.19,113.5,02165-04334T,0,99.0,99.0,-,0,99.0,99.0,1997.3911,2450592.2428126126,0.01224010506377656,2450592.217407408,2450592.251157408,21,4,330.588585146993
28,ACT-CLJ0214.7-0432,33.6817741394,-4.55226993561,33.67461187244165,-4.569125054719023,0.33110353,1.1700001,0.83934784,0.16190767,0.99,0.0,129.2,6.06,4.1,146.9,02135-04334T,2,1.654397,21.563272,s,0,99.0,99.0,1997.391,2450592.2311021974,0.01421005199542376,2450592.217407408,2450592.251157408,21,4,65.89758134600133
28,ACT-CLJ0214.7-0432,33.6817741394,-4.55226993561,33.715674969731765,-4.574377897077586,0.6363962,1.12,0.73379314,0.16097584,0.0,0.0,102.6,5.43,4.15,114.8,02135-04334T,1,6.70624,17.0462,s,1,6.8423505,14.229,1997.391,2450592.2303804625,0.01481303159946406,2450592.217407408,2450592.251157408,21,4,145.37731925391006
28,ACT-CLJ0214.7-0432,33.6817741394,-4.55226993561,33.719561347369506,-4.626716782913747,0.014053002,1.81,1.090641,0.15315586,0.0,0.0,111.9,5.18,4.03,137.3,02135-04334T,2,0.3553032,17.879848,g,1,0.24535711,15.793,1997.391,2450592.2240916854,0.012238740604595887,2450592.217407408,2450592.251157408,21,4,300.3587653035219
29,ACT-CLJ0215.4+0030,33.8704605103,0.507695496082,33.83221165735053,0.5886722333354196,0.014053002,3.33,2.9083443,0.11527891,0.0,0.0,117.7,5.98,5.04,173.6,02165+00390Z,1,0.11537428,20.695814,g,0,99.0,99.0,1998.555,2451017.1076659486,1215.7181046691258,2450010.833495371,2452492.0110995374,22,7,322.3974883518472
29,ACT-CLJ0215.4+0030,33.8704605103,0.507695496082,33.88609160461817,0.5792250144962341,0.014053002,3.43,2.8044026,0.11427929,0.0,0.0,69.8,5.71,4.97,17.3,02165+00390Z,3,0.12554263,21.864952,s,0,99.0,99.0,1998.7582,2451091.224739085,1227.7959734673345,2450010.833495371,2452492.0110995374,22,7,263.58247868306125
29,ACT-CLJ0215.4+0030,33.8704605103,0.507695496082,33.79587505096606,0.5681805452474706,0.014053002,1.94,2.0777514,0.10969507,2.83,0.0,46.0,6.75,5.48,21.3,02165+00390Z,1,6.1535516,17.075544,s,1,6.1136665,14.172,1998.69,2451066.343704527,1223.8708330078239,2450010.833495371,2452492.0110995374,22,7,345.69263208747475
29,ACT-CLJ0215.4+0030,33.8704605103,0.507695496082,33.921984248706586,0.5352027911090623,0.014053002,6.38,5.9220557,0.10869193,0.45,0.0,97.6,5.95,5.4,172.6,02165+00390Z,1,1.4950433,21.443382,g,0,99.0,99.0,1999.0458,2451196.228843234,1236.436380761381,2450010.833495371,2452492.0110995374,22,7,210.25747438508654
29,ACT-CLJ0215.4+0030,33.8704605103,0.507695496082,33.81790924122852,0.5119916738752434,0.014053002,53.46,67.34493,0.10063976,4.09,1.58,139.3,7.39,5.9,157.3,02165+00390Z,1,6.4379435,21.13709,g,0,99.0,99.0,1999.0303,2451190.53967389,1235.932202061454,2450010.833495371,2452492.0110995374,22,7,189.80824970446753
29,ACT-CLJ0215.4+0030,33.8704605103,0.507695496082,33.82022467535715,0.5080527891582617,0.014053002,23.1,42.92455,0.10035107,8.55,2.08,141.9,10.49,6.12,146.5,02165+00390Z,0,99.0,99.0,-,0,99.0,99.0,1999.0449,2451195.892400739,1236.170263102513,2450010.833495371,2452492.0110995374,22,7,180.84647526758542
29,ACT-CLJ0215.4+0030,33.8704605103,0.507695496082,33.866301131498055,0.5025166540317019,0.014053002,2.38,2.223568,0.10233125,1.74,0.0,90.2,5.69,5.67,168.3,02165+00390Z,3,1.3160973,22.004728,g,0,99.0,99.0,1999.0865,2451211.086917944,1236.6025657571522,2450010.833495371,2452492.0110995374,22,7,23.91210200826749
30,ACT-CLJ0215.4-0440,33.8697967529,-4.67457008362,33.855717753379125,-4.59878344364251,0.014053002,6.31,6.8202147,0.15954085,2.74,0.0,62.6,6.54,5.72,26.0,02165-04334T,0,99.0,99.0,-,0,99.0,99.0,1997.391,2450592.2284194347,0.01280433170189944,2450592.217407408,2450592.251157408,23,6,277.46958178216255
30,ACT-CLJ0215.4-0440,33.8697967529,-4.67457008362,33.86771498065625,-4.677950031878012,0.014053002,1.78,1.9079739,0.15247725,6.88,0.0,72.5,8.81,4.21,69.2,02165-04334T,2,0.6087001,17.25359,g,1,0.7580911,14.938,1997.391,2450592.222359552,0.009075125383111575,2450592.217407408,2450592.251157408,23,6,14.277539103099764
30,ACT-CLJ0215.4-0440,33.8697967529,-4.67457008362,33.88079137782224,-4.681230657113734,0.014053002,1.95,2.3858824,0.15421247,5.73,0.0,51.1,8.21,5.14,43.0,02165-04334T,0,99.0,99.0,-,0,99.0,99.0,1997.391,2450592.2226609234,0.008970499674214321,2450592.217407408,2450592.251157408,23,6,46.164441521902624
30,ACT-CLJ0215.4-0440,33.8697967529,-4.67457008362,33.88149830240134,-4.683164027535671,0.014053002,2.74,3.2351809,0.15421525,4.39,0.0,64.8,7.19,5.68,50.9,02165-04334T,1,4.3432493,18.893402,g,0,99.0,99.0,1997.391,2450592.222582068,0.008887159596380565,2450592.217407408,2450592.251157408,23,6,52.152936820500734
30,ACT-CLJ0215.4-0440,33.8697967529,-4.67457008362,33.963194195063856,-4.707155493882164,0.014053002,4.2200003,5.442418,0.15871015,5.27,0.0,0.9,8.29,5.38,0.6,02165-04334T,0,99.0,99.0,-,0,99.0,99.0,1997.391,2450592.2224331633,0.011031723146431728,2450592.198657408,2450592.2353009265,23,6,355.04381661196754
30,ACT-CLJ0215.4-0440,33.8697967529,-4.67457008362,33.91279081408375,-4.764655441409916,0.601015,1.05,0.60375,0.15304251,1.37,0.0,84.9,5.59,3.54,81.7,02165-04334T,0,99.0,99.0,-,0,99.0,99.0,1997.391,2450592.2176018544,0.0092437781207389,2450592.198657408,2450592.2353009265,23,6,359.12316795924085
31,ACT-CLJ0215.6-0113,33.9053916931,-1.22906494141,33.97922464904588,-1.242402765567151,0.12972802,1.19,0.72159576,0.15318894,0.0,0.0,90.5,4.78,4.34,91.9,02165-01050E,1,0.45165348,21.188168,g,0,99.0,99.0,1995.8865,2450042.0535679143,4.468158631262384,2450039.75675926,2450052.7231481485,24,2,270.0400185389372
31,ACT-CLJ0215.6-0113,33.9053916931,-1.22906494141,33.9557595341523,-1.3126083590550082,0.7772317,1.04,0.5924051,0.15227042,0.0,0.0,126.5,5.12,3.86,174.0,02165-01310E,0,99.0,99.0,-,0,99.0,99.0,1995.8912,2450043.808111124,5.4751812473798145,2450039.75675926,2450052.7231481485,24,2,351.1647070147316
32,ACT-CLJ0215.8-0041,33.9612464905,-0.704027175903,33.938322061201255,-0.6133860989083472,0.014053002,1.64,1.9113668,0.14147286,2.96,1.89,15.3,7.03,5.74,4.6,02165-00390Z,1,0.8880231,21.483248,s,0,99.0,99.0,2000.6229,2451772.4812290077,1780.6554012611246,2450031.7762152785,2454927.4209375004,25,10,336.58103171384283
32,ACT-CLJ0215.8-0041,33.9612464905,-0.704027175903,33.93979738206198,-0.6346360980767262,0.52856576,1.0699999,1.5919513,0.14308344,5.38,2.89,162.6,8.32,6.18,168.9,02165-00390Z,0,99.0,99.0,-,0,99.0,99.0,2000.5625,2451750.37013708,1785.8179418496434,2450031.7762152785,2454927.4209375004,25,10,261.46815356326084
32,ACT-CLJ0215.8-0041,33.9612464905,-0.704027175903,33.916817210599476,-0.6537722070578391,0.014053002,6.29,6.8106956,0.14457998,2.2,1.06,33.8,6.7,5.59,7.3,02165-00390Z,0,99.0,99.0,-,0,99.0,99.0,2000.8806,2451866.818087368,1901.6054352876927,2450031.7762152785,2454927.4209375004,25,10,241.4750966793545
32,ACT-CLJ0215.8-0041,33.9612464905,-0.704027175903,33.95864528907663,-0.6882138628344516,0.43679374,1.01,1.714342,0.14643063,7.07,2.82,5.0,9.53,6.1,3.9,02165-00390Z,0,99.0,99.0,-,0,99.0,99.0,2000.3502,2451672.671746562,1769.0426279955823,2450031.7762152785,2454927.4209375004,25,10,57.69286367232304
32,ACT-CLJ0215.8-0041,33.9612464905,-0.704027175903,33.931587494679626,-0.6924166703298309,0.014053002,4.95,7.130107,0.14789645,4.98,2.7,40.9,7.9,6.31,25.2,02165-00390Z,1,1.510051,19.767147,g,0,99.0,99.0,2000.7351,2451813.536185259,1903.6063609623723,2450031.7762152785,2454927.4209375004,25,10,114.65472944973158
32,ACT-CLJ0215.8-0041,33.9612464905,-0.704027175903,33.93810008005323,-0.6994638780885502,0.33571395,1.1,1.3329412,0.14837177,6.53,0.0,111.9,8.59,4.92,116.6,02165-00390Z,1,7.473235,20.956402,g,0,99.0,99.0,2000.6653,2451787.976350433,1888.1053559298916,2450031.7762152785,2454927.4209375004,25,10,84.92488050634822
32,ACT-CLJ0215.8-0041,33.9612464905,-0.704027175903,33.99399493312603,-0.7045027967878742,0.014053002,1.71,1.6514384,0.14516963,3.16,0.0,20.6,7.07,4.71,12.5,02165-00390Z,2,0.78971374,17.180128,g,0,99.0,99.0,1999.9796,2451537.060982158,1632.1828879348436,2450031.7762152785,2454927.4209375004,25,10,117.89792149172207
32,ACT-CLJ0215.8-0041,33.9612464905,-0.704027175903,33.962084289323734,-0.7125194645219122,0.014053002,2.52,2.4200883,0.14866906,2.76,0.0,102.2,6.17,5.4,118.8,02165-00390Z,1,0.36969846,17.875196,g,0,99.0,99.0,2000.384,2451685.049807267,1800.7694550519109,2450031.7762152785,2454927.4209375004,25,10,30.72063023740423
32,ACT-CLJ0215.8-0041,33.9612464905,-0.704027175903,33.95565708131475,-0.757013878096314,0.19721268,1.03,1.2941025,0.15036586,6.04,0.0,124.5,8.37,5.18,131.9,02165-00390Z,0,99.0,99.0,-,0,99.0,99.0,2000.4592,2451712.569617949,1931.5360146482014,2450031.7762152785,2454927.4209375004,25,10,191.81031835506724
32,ACT-CLJ0215.8-0041,33.9612464905,-0.704027175903,33.932229532461605,-0.764013914861078,0.014053002,4.68,4.954673,0.15013057,1.72,0.85,92.6,6.46,5.67,179.4,02165-00390Z,1,6.141199,21.855852,g,0,99.0,99.0,2000.8505,2451855.750274846,2058.8703642770415,2450031.7762152785,2454927.4209375004,25,10,239.88684336028592
33,ACT-CLJ0217.7-0345,34.4353179932,-3.76335883141,34.5053677811903,-3.7333028531535146,0.014053002,2.39,3.1494393,0.14732394,4.07,2.51,154.1,7.51,6.05,168.0,02195-03412T,1,2.8349662,19.848112,g,0,99.0,99.0,1997.3875,2450590.941003648,2.2346646431051616,2450587.2348842598,2450592.2953009265,26,3,273.916315149892
33,ACT-CLJ0217.7-0345,34.4353179932,-3.76335883141,34.48837085544073,-3.7671972400228797,0.014053002,1.89,2.6160364,0.1419954,5.88,0.0,52.1,8.32,5.77,42.8,02165-03412T,1,1.8178133,20.042513,g,0,99.0,99.0,1997.389,2450591.493314444,1.8398845294928965,2450587.2348842598,2450592.2928125006,26,3,191.0783465143775
33,ACT-CLJ0217.7-0345,34.4353179932,-3.76335883141,34.48981544045018,-3.779869375367369,0.014053002,13.17,12.741873,0.1399902,0.61,0.0,60.9,6.25,5.35,7.5,02165-03412T,2,3.3716092,20.962364,g,0,99.0,99.0,1997.3894,2450591.6472022785,1.6817917728394323,2450587.2348842598,2450592.2928125006,26,3,204.5902164404487
34,ACT-CLJ0217.8-0048,34.4544830322,-0.804911911488,34.46744315582381,-0.7154472144374676,0.20982137,0.99,1.204054,0.13990247,5.21,0.0,135.1,7.95,5.25,144.8,02165-00390Z,1,4.6016364,17.5672,s,1,4.277272,15.486,1996.5591,2450288.1205534544,743.1048322285475,2450031.7781712967,2452495.0018402785,27,14,325.43417032542663
34,ACT-CLJ0217.8-0048,34.4544830322,-0.804911911488,34.48224076066064,-0.7328527775984814,0.36048016,0.96,2.0011268,0.13896923,9.0,3.54,150.5,10.93,6.65,154.3,02165-00390Z,1,1.9534409,21.135424,g,0,99.0,99.0,1996.38,2450222.5649306336,647.3971798783332,2450031.7781712967,2452495.0018402785,27,14,277.9906717902946
34,ACT-CLJ0217.8-0048,34.4544830322,-0.804911911488,34.48176264741874,-0.7651944703704323,0.36205372,0.96,1.3385916,0.13669577,4.13,3.32,135.6,7.47,6.51,166.6,02165-00390Z,1,2.0124412,24.577837,s,0,99.0,99.0,1996.1959,2450155.1969650243,522.7697809578196,2450031.7781712967,2452495.0018402785,27,14,173.45548690185228
34,ACT-CLJ0217.8-0048,34.4544830322,-0.804911911488,34.38631416886239,-0.7821444385694653,0.014053002,56.84,68.64191,0.14420186,3.5,1.61,42.3,7.1,5.87,18.6,02165-00390Z,0,99.0,99.0,-,0,99.0,99.0,1996.5648,2450290.223979181,745.290720906728,2450031.7781712967,2452495.0018402785,27,14,258.7110485951142
34,ACT-CLJ0217.8-0048,34.4544830322,-0.804911911488,34.38243803650841,-0.78471941988656,0.014053002,18.17,26.626352,0.14478551,5.58,1.65,63.4,7.98,6.35,51.5,02165-00390Z,0,99.0,99.0,-,0,99.0,99.0,1996.5795,2450295.5920868455,752.2711577209869,2450031.7781712967,2452495.0018402785,27,14,269.33243777671225
34,ACT-CLJ0217.8-0048,34.4544830322,-0.804911911488,34.41297239719295,-0.7871611057931338,0.08065051,1.1,0.94470596,0.14003372,2.71,0.0,166.3,6.92,4.27,171.6,02165-00390Z,1,0.81778294,21.069683,g,0,99.0,99.0,1996.3563,2450213.9018574595,632.7101021611758,2450031.7781712967,2452495.0018402785,27,14,162.51483456687419
34,ACT-CLJ0217.8-0048,34.4544830322,-0.804911911488,34.47006253337051,-0.7882888874189793,0.014053002,1.14,1.9213482,0.1354255,8.57,0.0,151.1,10.58,5.54,154.7,02165-00390Z,2,2.0361235,22.358446,s,0,99.0,99.0,1996.1276,2450130.192796494,465.62476823855724,2450031.7781712967,2452495.0018402785,27,14,82.01356802765129
